merge_scale,metric,value,selected
0.0,forecast/mse,0.41500526666641235,0
0.05,forecast/mse,0.3905029594898224,0
0.1,forecast/mse,0.37063518166542053,0
0.15,forecast/mse,0.35491031408309937,0
0.2,forecast/mse,0.34284019470214844,0
0.25,forecast/mse,0.3339674174785614,0
0.3,forecast/mse,0.3279462158679962,0
0.35,forecast/mse,0.3244679570198059,0
0.4,forecast/mse,0.32327789068222046,1
0.45,forecast/mse,0.3241857588291168,0
0.5,forecast/mse,0.3270390033721924,0
0.55,forecast/mse,0.33174583315849304,0
0.6,forecast/mse,0.33823874592781067,0
0.65,forecast/mse,0.34647685289382935,0
0.7,forecast/mse,0.3564518690109253,0
0.75,forecast/mse,0.3681625723838806,0
0.8,forecast/mse,0.3816293478012085,0
0.85,forecast/mse,0.3968990743160248,0
0.9,forecast/mse,0.41404014825820923,0
0.95,forecast/mse,0.433135986328125,0
1.0,forecast/mse,0.45426151156425476,0
1.05,forecast/mse,0.47750264406204224,0
1.1,forecast/mse,0.5029408931732178,0
1.15,forecast/mse,0.5306626558303833,0
1.2,forecast/mse,0.5607441663742065,0
1.25,forecast/mse,0.593262791633606,0
1.3,forecast/mse,0.628294050693512,0
1.35,forecast/mse,0.6659044027328491,0
1.4,forecast/mse,0.7061618566513062,0
1.45,forecast/mse,0.7491121888160706,0
1.5,forecast/mse,0.7947882413864136,0
