singular_index,singular_value,p,cumulative_energy
0,0.6510938614480415,0.6257477961804276,0.6257477961804276
1,0.3980535645323909,0.23388111832809802,0.8596289145085256
2,0.3083775584321454,0.14037108549147437,1.0
