i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.5576253595737618,1
0,2,0.2693445459103301,2
1,0,0.5576253595737618,1
1,1,1.0,0
1,2,0.3884373604124068,1
2,0,0.2693445459103301,2
2,1,0.3884373604124068,1
2,2,1.0,0
