model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.22166535258293152,1.0,9817,8
ft_0,val_base,val,forecast/mae,0.2617274522781372,1.1807323482374958,9817,8
ft_1,val_base,val,forecast/mae,0.31699517369270325,1.4300618928441062,9817,8
ft_2,val_base,val,forecast/mae,0.30945366621017456,1.396039852887694,9817,8
merged,val_base,val,forecast/mae,0.2445138543844223,1.1030765590348293,9817,8
base,val_base,val,forecast/mse,0.15276847779750824,1.0,9817,8
ft_0,val_base,val,forecast/mse,0.19640833139419556,1.285660066957865,9817,8
ft_1,val_base,val,forecast/mse,0.2214049994945526,1.4492845820459166,9817,8
ft_2,val_base,val,forecast/mse,0.21496272087097168,1.4071143731359341,9817,8
merged,val_base,val,forecast/mse,0.16151124238967896,1.0572288519085664,9817,8
base,val_base,val,forecast/rmse,0.3908560832295031,1.0,9817,8
ft_0,val_base,val,forecast/rmse,0.4431797957874383,1.1338695105513088,9817,8
ft_1,val_base,val,forecast/rmse,0.4705369268129257,1.2038623600918488,9817,8
ft_2,val_base,val,forecast/rmse,0.4636407239134324,1.1862185182907632,9817,8
merged,val_base,val,forecast/rmse,0.4018846132780888,1.0282163448946755,9817,8
base,val_0,val,forecast/mae,0.47952643036842346,1.0,3193,8
ft_0,val_0,val,forecast/mae,0.4172949194908142,0.8702229805564704,3193,8
ft_1,val_0,val,forecast/mae,0.4474724233150482,0.9331548690053478,3193,8
ft_2,val_0,val,forecast/mae,0.5449162125587463,1.1363632493418214,3193,8
merged,val_0,val,forecast/mae,0.4399600028991699,0.917488536682213,3193,8
base,val_0,val,forecast/mse,1.2307864427566528,1.0,3193,8
ft_0,val_0,val,forecast/mse,1.1021103858947754,0.8954521658739795,3193,8
ft_1,val_0,val,forecast/mse,1.1740578413009644,0.9539086558927066,3193,8
ft_2,val_0,val,forecast/mse,1.2965987920761108,1.0534717860330465,3193,8
merged,val_0,val,forecast/mse,1.1400179862976074,0.926251660478363,3193,8
base,val_0,val,forecast/rmse,1.1094081497612378,1.0,3193,8
ft_0,val_0,val,forecast/rmse,1.049814453079579,0.9462833433353772,3193,8
ft_1,val_0,val,forecast/rmse,1.0835394968809233,0.9766824744474053,3193,8
ft_2,val_0,val,forecast/rmse,1.1386829199018096,1.026387736692643,3193,8
merged,val_0,val,forecast/rmse,1.0677162480254796,0.962419690404536,3193,8
base,val_1,val,forecast/mae,0.5609985589981079,1.0,3193,8
ft_0,val_1,val,forecast/mae,0.47156569361686707,0.8405827181785284,3193,8
ft_1,val_1,val,forecast/mae,0.3482709527015686,0.6208054318776659,3193,8
ft_2,val_1,val,forecast/mae,0.31625333428382874,0.56373288168267,3193,8
merged,val_1,val,forecast/mae,0.33603841066360474,0.5990004881006087,3193,8
base,val_1,val,forecast/mse,0.5959025621414185,1.0,3193,8
ft_0,val_1,val,forecast/mse,0.4311505854129791,0.7235253090095949,3193,8
ft_1,val_1,val,forecast/mse,0.22896547615528107,0.38423307886523805,3193,8
ft_2,val_1,val,forecast/mse,0.21219564974308014,0.3560911854121585,3193,8
merged,val_1,val,forecast/mse,0.23620790243148804,0.3963867877705678,3193,8
base,val_1,val,forecast/rmse,0.7719472534709988,1.0,3193,8
ft_0,val_1,val,forecast/rmse,0.6566205794924335,0.8506029091236373,3193,8
ft_1,val_1,val,forecast/rmse,0.4785033711012714,0.6198653715648569,3193,8
ft_2,val_1,val,forecast/rmse,0.4606469903766659,0.5967337642635604,3193,8
merged,val_1,val,forecast/rmse,0.48601224514562186,0.6295925569529613,3193,8
base,val_2,val,forecast/mae,0.32916006445884705,1.0,3193,8
ft_0,val_2,val,forecast/mae,0.32211607694625854,0.9786001150407808,3193,8
ft_1,val_2,val,forecast/mae,0.38408297300338745,1.1668577524276402,3193,8
ft_2,val_2,val,forecast/mae,0.23549926280975342,0.7154551485366978,3193,8
merged,val_2,val,forecast/mae,0.2725411057472229,0.8279895867540672,3193,8
base,val_2,val,forecast/mse,0.21153613924980164,1.0,3193,8
ft_0,val_2,val,forecast/mse,0.23074625432491302,1.090812450029762,3193,8
ft_1,val_2,val,forecast/mse,0.24810254573822021,1.1728612738140103,3193,8
ft_2,val_2,val,forecast/mse,0.11229674518108368,0.5308631687206562,3193,8
merged,val_2,val,forecast/mse,0.15532958507537842,0.7342933724055101,3193,8
base,val_2,val,forecast/rmse,0.4599305809030333,1.0,3193,8
ft_0,val_2,val,forecast/rmse,0.48036054617850643,1.044419671410761,3193,8
ft_1,val_2,val,forecast/rmse,0.4980989316774532,1.0829871992844653,3193,8
ft_2,val_2,val,forecast/rmse,0.335107065250919,0.7286035744632716,3193,8
merged,val_2,val,forecast/rmse,0.3941187448921688,0.856909197293103,3193,8
base,test,test,forecast/mae,0.40029609203338623,1.0,56239,8
ft_0,test,test,forecast/mae,0.4115602970123291,1.0281396826077518,56239,8
ft_1,test,test,forecast/mae,0.42805901169776917,1.0693559597930509,56239,8
ft_2,test,test,forecast/mae,0.4562501609325409,1.1397817016272243,56239,8
merged,test,test,forecast/mae,0.3707581162452698,0.9262096823427073,56239,8
standard,test,test,forecast/mae,0.3318057656288147,0.8289008367364746,56239,8
base,test,test,forecast/mse,0.501264214515686,1.0,56239,8
ft_0,test,test,forecast/mse,0.4632851183414459,0.9242333781777442,56239,8
ft_1,test,test,forecast/mse,0.4304031729698181,0.8586353473999081,56239,8
ft_2,test,test,forecast/mse,0.4938775300979614,0.9852638903719438,56239,8
merged,test,test,forecast/mse,0.3909926414489746,0.7800130751937795,56239,8
standard,test,test,forecast/mse,0.32143810391426086,0.641254840473361,56239,8
base,test,test,forecast/rmse,0.7080001514941123,1.0,56239,8
ft_0,test,test,forecast/rmse,0.6806505111593217,0.9613705727646048,56239,8
ft_1,test,test,forecast/rmse,0.6560511969121146,0.9266257860646379,56239,8
ft_2,test,test,forecast/rmse,0.7027642066141114,0.9926045992095462,56239,8
merged,test,test,forecast/rmse,0.6252940439896854,0.88318348897258,56239,8
standard,test,test,forecast/rmse,0.5669551163136821,0.8007838912424257,56239,8
