i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.23467186303085438,1
0,2,0.1774508764019907,2
1,0,0.23467186303085438,1
1,1,1.0,0
1,2,0.21431020948935445,1
2,0,0.1774508764019907,2
2,1,0.21431020948935445,1
2,2,1.0,0
