model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.3092406392097473,1.0,711,43
ft_0,val_base,val,forecast/mae,0.22186876833438873,0.7174631668766626,711,43
ft_1,val_base,val,forecast/mae,0.38812196254730225,1.2550807149381566,711,43
ft_2,val_base,val,forecast/mae,0.31484803557395935,1.0181327925674373,711,43
ft_3,val_base,val,forecast/mae,0.3188227713108063,1.030986005350221,711,43
ft_4,val_base,val,forecast/mae,0.297248899936676,0.9612219813549872,711,43
merged,val_base,val,forecast/mae,0.27190667390823364,0.8792721247863179,711,43
base,val_base,val,forecast/mse,0.13588520884513855,1.0,711,43
ft_0,val_base,val,forecast/mse,0.07161486893892288,0.5270247552884045,711,43
ft_1,val_base,val,forecast/mse,0.2050943523645401,1.5093206545995428,711,43
ft_2,val_base,val,forecast/mse,0.13935856521129608,1.0255609598401245,711,43
ft_3,val_base,val,forecast/mse,0.13919515907764435,1.0243584291523442,711,43
ft_4,val_base,val,forecast/mse,0.13801823556423187,1.0156972693144566,711,43
merged,val_base,val,forecast/mse,0.10090728104114532,0.7425920885631063,711,43
base,val_base,val,forecast/rmse,0.36862610982557725,1.0,711,43
ft_0,val_base,val,forecast/rmse,0.26760954567975126,0.7259647066410353,711,43
ft_1,val_base,val,forecast/rmse,0.45287343967662763,1.2285441199238807,711,43
ft_2,val_base,val,forecast/rmse,0.3733076013307204,1.0126998369902724,711,43
ft_3,val_base,val,forecast/rmse,0.3730886745502259,1.012105937712226,711,43
ft_4,val_base,val,forecast/rmse,0.37150805585374846,1.007818073520443,711,43
merged,val_base,val,forecast/rmse,0.3176590641570697,0.8617378305280012,711,43
base,val_0,val,forecast/mae,0.380357563495636,1.0,104,43
ft_0,val_0,val,forecast/mae,0.12201760709285736,0.3207971098864643,104,43
ft_1,val_0,val,forecast/mae,0.13882143795490265,0.364976146863175,104,43
ft_2,val_0,val,forecast/mae,0.2582060396671295,0.6788508089443895,104,43
ft_3,val_0,val,forecast/mae,0.29787924885749817,0.7831558445160665,104,43
ft_4,val_0,val,forecast/mae,0.30269771814346313,0.7958241065631816,104,43
merged,val_0,val,forecast/mae,0.207632914185524,0.5458887481487041,104,43
base,val_0,val,forecast/mse,0.1888045072555542,1.0,104,43
ft_0,val_0,val,forecast/mse,0.029664168134331703,0.15711578375711183,104,43
ft_1,val_0,val,forecast/mse,0.0292463731020689,0.15490293916809308,104,43
ft_2,val_0,val,forecast/mse,0.10147082805633545,0.5374385894240902,104,43
ft_3,val_0,val,forecast/mse,0.12336844950914383,0.6534189850783587,104,43
ft_4,val_0,val,forecast/mse,0.15957793593406677,0.8452019406404947,104,43
merged,val_0,val,forecast/mse,0.0639670267701149,0.33880031626328205,104,43
base,val_0,val,forecast/rmse,0.43451640619837845,1.0,104,43
ft_0,val_0,val,forecast/rmse,0.17223288923527846,0.3963783341166767,104,43
ft_1,val_0,val,forecast/rmse,0.17101571010310399,0.39357710701728205,104,43
ft_2,val_0,val,forecast/rmse,0.31854486035146673,0.733102032069268,104,43
ft_3,val_0,val,forecast/rmse,0.35123845106870605,0.8083433584055469,104,43
ft_4,val_0,val,forecast/rmse,0.3994720715319993,0.9193486502086652,104,43
merged,val_0,val,forecast/rmse,0.25291703534976623,0.582065560107521,104,43
base,val_1,val,forecast/mae,0.4301243722438812,1.0,104,43
ft_0,val_1,val,forecast/mae,0.2667442560195923,0.6201561065420117,104,43
ft_1,val_1,val,forecast/mae,0.13729645311832428,0.3192017518144193,104,43
ft_2,val_1,val,forecast/mae,0.3021402955055237,0.7024486753199134,104,43
ft_3,val_1,val,forecast/mae,0.31415748596191406,0.7303875488919894,104,43
ft_4,val_1,val,forecast/mae,0.3610589802265167,0.8394292523879481,104,43
merged,val_1,val,forecast/mae,0.21804648637771606,0.5069382263558024,104,43
base,val_1,val,forecast/mse,0.27734917402267456,1.0,104,43
ft_0,val_1,val,forecast/mse,0.12834428250789642,0.46275343332157787,104,43
ft_1,val_1,val,forecast/mse,0.02725164406001568,0.09825752737878257,104,43
ft_2,val_1,val,forecast/mse,0.13721735775470734,0.4947458676891145,104,43
ft_3,val_1,val,forecast/mse,0.13916181027889252,0.5017567143268846,104,43
ft_4,val_1,val,forecast/mse,0.16276785731315613,0.5868698109043191,104,43
merged,val_1,val,forecast/mse,0.062269266694784164,0.22451578200731676,104,43
base,val_1,val,forecast/rmse,0.5266395105028434,1.0,104,43
ft_0,val_1,val,forecast/rmse,0.3582517027285375,0.6802598278022728,104,43
ft_1,val_1,val,forecast/rmse,0.16508071983128642,0.3134605675021702,104,43
ft_2,val_1,val,forecast/rmse,0.3704286135744745,0.703381736818006,104,43
ft_3,val_1,val,forecast/rmse,0.3730439790143952,0.7083478766304623,104,43
ft_4,val_1,val,forecast/rmse,0.40344498672452994,0.7660742854999895,104,43
merged,val_1,val,forecast/rmse,0.2495381066987248,0.47383096353796555,104,43
base,val_2,val,forecast/mae,0.3619402348995209,1.0,104,43
ft_0,val_2,val,forecast/mae,0.4222985804080963,1.1667632931865994,104,43
ft_1,val_2,val,forecast/mae,0.32234513759613037,0.8906032170908477,104,43
ft_2,val_2,val,forecast/mae,0.3041408360004425,0.8403067873481261,104,43
ft_3,val_2,val,forecast/mae,0.24129043519496918,0.6666582267703794,104,43
ft_4,val_2,val,forecast/mae,0.7197023034095764,1.9884561980498652,104,43
merged,val_2,val,forecast/mae,0.3661412000656128,1.0116067923955958,104,43
base,val_2,val,forecast/mse,0.20688167214393616,1.0,104,43
ft_0,val_2,val,forecast/mse,0.27978751063346863,1.352403563515326,104,43
ft_1,val_2,val,forecast/mse,0.16639429330825806,0.804296927726351,104,43
ft_2,val_2,val,forecast/mse,0.15507979691028595,0.7496062618944346,104,43
ft_3,val_2,val,forecast/mse,0.10606472194194794,0.5126830271758163,104,43
ft_4,val_2,val,forecast/mse,0.7258692979812622,3.5086206064510383,104,43
merged,val_2,val,forecast/mse,0.2322898805141449,1.1228151730740614,104,43
base,val_2,val,forecast/rmse,0.45484246959132585,1.0,104,43
ft_0,val_2,val,forecast/rmse,0.5289494405266619,1.1629288729390659,104,43
ft_1,val_2,val,forecast/rmse,0.40791456618789435,0.8968260297997326,104,43
ft_2,val_2,val,forecast/rmse,0.39380172283813836,0.8657980491398871,104,43
ft_3,val_2,val,forecast/rmse,0.3256757926864506,0.7160188734773799,104,43
ft_4,val_2,val,forecast/rmse,0.8519796347221348,1.8731312304403656,104,43
merged,val_2,val,forecast/rmse,0.4819646050428858,1.059629733951469,104,43
base,val_3,val,forecast/mae,0.72273188829422,1.0,104,43
ft_0,val_3,val,forecast/mae,0.6646556258201599,0.9196434204513506,104,43
ft_1,val_3,val,forecast/mae,0.6571366190910339,0.9092398297825174,104,43
ft_2,val_3,val,forecast/mae,0.6412011384963989,0.8871908779474936,104,43
ft_3,val_3,val,forecast/mae,0.25711432099342346,0.35575339231296477,104,43
ft_4,val_3,val,forecast/mae,0.21469248831272125,0.29705689176028327,104,43
merged,val_3,val,forecast/mae,0.26676294207572937,0.3691036003757063,104,43
base,val_3,val,forecast/mse,0.7555516362190247,1.0,104,43
ft_0,val_3,val,forecast/mse,0.6031333208084106,0.798268830210792,104,43
ft_1,val_3,val,forecast/mse,0.6077022552490234,0.8043159806920971,104,43
ft_2,val_3,val,forecast/mse,0.6129393577575684,0.8112474758507242,104,43
ft_3,val_3,val,forecast/mse,0.09922005236148834,0.13132133874795254,104,43
ft_4,val_3,val,forecast/mse,0.07659190893173218,0.10137217002800478,104,43
merged,val_3,val,forecast/mse,0.1044379398226738,0.138227402094327,104,43
base,val_3,val,forecast/rmse,0.8692247328620054,1.0,104,43
ft_0,val_3,val,forecast/rmse,0.7766165854579792,0.8934589135549502,104,43
