step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.21224373311184255,0.3333333333333333,0.9665584350503569,256,0,7
1,0.7554128472970575,0.5,0.6555194783501189,0.3333333333333333,0.9665584350503569,256,0,7
2,0.13223678853803858,0.3333333333333333,0.13223678853803858,0.3333333333333333,0.9665584350503569,256,0,7
