merge_scale,split,metric,value
0.0,test,forecast/mse,0.4961843490600586
0.0,test,forecast/rmse,0.7044035413454838
0.0,test,forecast/mae,0.3985905051231384
0.05,test,forecast/mse,0.4756496846675873
0.05,test,forecast/rmse,0.6896736073445084
0.05,test,forecast/mae,0.3891148567199707
0.1,test,forecast/mse,0.45776310563087463
0.1,test,forecast/rmse,0.6765819282473295
0.1,test,forecast/mae,0.38187628984451294
0.15,test,forecast/mse,0.4426409900188446
0.15,test,forecast/rmse,0.6653127009300549
0.15,test,forecast/mae,0.3769153356552124
0.2,test,forecast/mse,0.43023523688316345
0.2,test,forecast/rmse,0.655923194347603
0.2,test,forecast/mae,0.3740655779838562
0.25,test,forecast/mse,0.4203489124774933
0.25,test,forecast/rmse,0.6483432057772283
0.25,test,forecast/mae,0.3730155825614929
0.3,test,forecast/mse,0.4127034544944763
0.3,test,forecast/rmse,0.6424199985169176
0.3,test,forecast/mae,0.37343230843544006
0.35,test,forecast/mse,0.40723222494125366
0.35,test,forecast/rmse,0.6381474946603283
0.35,test,forecast/mae,0.37519752979278564
0.4,test,forecast/mse,0.403898686170578
0.4,test,forecast/rmse,0.6355302401700316
0.4,test,forecast/mae,0.37824079394340515
0.45,test,forecast/mse,0.40284374356269836
0.45,test,forecast/rmse,0.6346997270857286
0.45,test,forecast/mae,0.38261157274246216
0.5,test,forecast/mse,0.4042882025241852
0.5,test,forecast/rmse,0.6358366162184946
0.5,test,forecast/mae,0.3883916437625885
0.55,test,forecast/mse,0.40844401717185974
0.55,test,forecast/rmse,0.6390962503190422
0.55,test,forecast/mae,0.3956340551376343
0.6,test,forecast/mse,0.4154622256755829
0.6,test,forecast/rmse,0.6445635931974306
0.6,test,forecast/mae,0.4044248163700104
0.65,test,forecast/mse,0.4253953695297241
0.65,test,forecast/rmse,0.6522234046166422
0.65,test,forecast/mae,0.4147452712059021
0.7,test,forecast/mse,0.438251256942749
0.7,test,forecast/rmse,0.6620054810518936
0.7,test,forecast/mae,0.42643293738365173
0.75,test,forecast/mse,0.4540468752384186
0.75,test,forecast/rmse,0.6738300047032773
0.75,test,forecast/mae,0.43941617012023926
0.8,test,forecast/mse,0.4728163480758667
0.8,test,forecast/rmse,0.6876164251062264
0.8,test,forecast/mae,0.4536014795303345
0.85,test,forecast/mse,0.49459317326545715
0.85,test,forecast/rmse,0.7032731853735482
0.85,test,forecast/mae,0.46894294023513794
0.9,test,forecast/mse,0.5194429755210876
0.9,test,forecast/rmse,0.7207239246209936
0.9,test,forecast/mae,0.48544973134994507
0.95,test,forecast/mse,0.5474564433097839
0.95,test,forecast/rmse,0.7399029958783678
0.95,test,forecast/mae,0.5031302571296692
1.0,test,forecast/mse,0.5787128806114197
1.0,test,forecast/rmse,0.7607318059680558
1.0,test,forecast/mae,0.5219793319702148
1.05,test,forecast/mse,0.6132552027702332
1.05,test,forecast/rmse,0.7831061248453067
1.05,test,forecast/mae,0.5419659614562988
1.1,test,forecast/mse,0.6510741710662842
1.1,test,forecast/rmse,0.8068916724482191
1.1,test,forecast/mae,0.5630391836166382
1.15,test,forecast/mse,0.6920811533927917
1.15,test,forecast/rmse,0.8319141502539741
1.15,test,forecast/mae,0.5851106643676758
1.2,test,forecast/mse,0.7360623478889465
1.2,test,forecast/rmse,0.8579407601279627
1.2,test,forecast/mae,0.6079915165901184
0.0,val,forecast/mse,0.3981895446777344
0.0,val,forecast/rmse,0.6310226181982183
0.0,val,forecast/mae,0.3261292576789856
0.05,val,forecast/mse,0.3863610625267029
0.05,val,forecast/rmse,0.621579490111042
0.05,val,forecast/mae,0.3175017237663269
0.1,val,forecast/mse,0.3767307996749878
0.1,val,forecast/rmse,0.6137840008300867
0.1,val,forecast/mae,0.3109152317047119
0.15,val,forecast/mse,0.3692724406719208
0.15,val,forecast/rmse,0.60767790865879
0.15,val,forecast/mae,0.3066908121109009
0.2,val,forecast/mse,0.36396321654319763
0.2,val,forecast/rmse,0.6032936403967786
0.2,val,forecast/mae,0.3048534691333771
0.25,val,forecast/mse,0.3607715964317322
0.25,val,forecast/rmse,0.6006426528575307
0.25,val,forecast/mae,0.30534905195236206
0.3,val,forecast/mse,0.35967281460762024
0.3,val,forecast/rmse,0.5997272835277884
0.3,val,forecast/mae,0.30811014771461487
0.35,val,forecast/mse,0.36053702235221863
0.35,val,forecast/rmse,0.6004473518571122
0.35,val,forecast/mae,0.31286367774009705
0.4,val,forecast/mse,0.36322662234306335
0.4,val,forecast/rmse,0.602682853865168
0.4,val,forecast/mae,0.31925415992736816
0.45,val,forecast/mse,0.3675891160964966
0.45,val,forecast/rmse,0.6062912799113117
0.45,val,forecast/mae,0.32697197794914246
0.5,val,forecast/mse,0.3735443353652954
0.5,val,forecast/rmse,0.6111827348390131
0.5,val,forecast/mae,0.3357827961444855
0.55,val,forecast/mse,0.3810604512691498
0.55,val,forecast/rmse,0.617300940602839
0.55,val,forecast/mae,0.3455606698989868
0.6,val,forecast/mse,0.39020004868507385
