merge_scale,metric,value,selected
0.0,forecast/mse,0.3981895446777344,0
0.05,forecast/mse,0.3863610625267029,0
0.1,forecast/mse,0.3767307996749878,0
0.15,forecast/mse,0.3692724406719208,0
0.2,forecast/mse,0.36396321654319763,0
0.25,forecast/mse,0.3607715964317322,0
0.3,forecast/mse,0.35967281460762024,1
0.35,forecast/mse,0.36053702235221863,0
0.4,forecast/mse,0.36322662234306335,0
0.45,forecast/mse,0.3675891160964966,0
0.5,forecast/mse,0.3735443353652954,0
0.55,forecast/mse,0.3810604512691498,0
0.6,forecast/mse,0.39020004868507385,0
0.65,forecast/mse,0.4009895920753479,0
0.7,forecast/mse,0.4134353697299957,0
0.75,forecast/mse,0.4279020130634308,0
0.8,forecast/mse,0.4446931481361389,0
0.85,forecast/mse,0.4641563892364502,0
0.9,forecast/mse,0.4864804148674011,0
0.95,forecast/mse,0.5119050145149231,0
1.0,forecast/mse,0.5406079888343811,0
1.05,forecast/mse,0.57258141040802,0
1.1,forecast/mse,0.6075832843780518,0
1.15,forecast/mse,0.6451808214187622,0
1.2,forecast/mse,0.6847909688949585,0
