merge_scale,metric,value,selected
0.0,forecast/mse,0.33693280816078186,0
0.05,forecast/mse,0.31434500217437744,0
0.1,forecast/mse,0.2954079806804657,0
0.15,forecast/mse,0.27970531582832336,0
0.2,forecast/mse,0.26698794960975647,0
0.25,forecast/mse,0.2572631239891052,0
0.3,forecast/mse,0.25089359283447266,0
0.35,forecast/mse,0.24875016510486603,1
0.4,forecast/mse,0.2522355914115906,0
0.45,forecast/mse,0.2633448541164398,0
0.5,forecast/mse,0.284767746925354,0
0.55,forecast/mse,0.3199181854724884,0
0.6,forecast/mse,0.37257272005081177,0
0.65,forecast/mse,0.44659361243247986,0
0.7,forecast/mse,0.5449056625366211,0
0.75,forecast/mse,0.6681990027427673,0
0.8,forecast/mse,0.8136947154998779,0
0.85,forecast/mse,0.9756757020950317,0
0.9,forecast/mse,1.1470024585723877,0
0.95,forecast/mse,1.3202890157699585,0
1.0,forecast/mse,1.4899684190750122,0
1.05,forecast/mse,1.6533712148666382,0
1.1,forecast/mse,1.8101061582565308,0
1.15,forecast/mse,1.9611141681671143,0
1.2,forecast/mse,2.1077828407287598,0
