model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.2195102423429489,1.0,9817,43
ft_0,val_base,val,forecast/mae,0.2622043788433075,1.1944972409699952,9817,43
ft_1,val_base,val,forecast/mae,0.2840314507484436,1.2939325642249113,9817,43
merged,val_base,val,forecast/mae,0.248063862323761,1.1300787593145731,9817,43
base,val_base,val,forecast/mse,0.15158551931381226,1.0,9817,43
ft_0,val_base,val,forecast/mse,0.196563720703125,1.2967183250281242,9817,43
ft_1,val_base,val,forecast/mse,0.20070591568946838,1.3240441210876293,9817,43
merged,val_base,val,forecast/mse,0.17271767556667328,1.139407486602419,9817,43
base,val_base,val,forecast/rmse,0.38933985066239013,1.0,9817,43
ft_0,val_base,val,forecast/rmse,0.4433550729416829,1.1387354060659236,9817,43
ft_1,val_base,val,forecast/rmse,0.4480021380411799,1.1506711611436298,9817,43
merged,val_base,val,forecast/rmse,0.41559316111634137,1.067430319319448,9817,43
base,val_0,val,forecast/mae,0.535401463508606,1.0,4849,43
ft_0,val_0,val,forecast/mae,0.33536669611930847,0.6263835999281273,4849,43
ft_1,val_0,val,forecast/mae,0.36289405822753906,0.6777980318720327,4849,43
merged,val_0,val,forecast/mae,0.3009832501411438,0.5621636671830014,4849,43
base,val_0,val,forecast/mse,0.7128750085830688,1.0,4849,43
ft_0,val_0,val,forecast/mse,0.3169936537742615,0.44466933187113306,4849,43
ft_1,val_0,val,forecast/mse,0.3963472843170166,0.5559842602769987,4849,43
merged,val_0,val,forecast/mse,0.30229172110557556,0.42404589509515755,4849,43
base,val_0,val,forecast/rmse,0.8443192574986483,1.0,4849,43
ft_0,val_0,val,forecast/rmse,0.5630218945780541,0.6668353109060235,4849,43
ft_1,val_0,val,forecast/rmse,0.6295611839345058,0.7456435209112989,4849,43
merged,val_0,val,forecast/rmse,0.5498106229471885,0.6511880643064317,4849,43
base,val_1,val,forecast/mae,0.4153926968574524,1.0,4849,43
ft_0,val_1,val,forecast/mae,0.3304479122161865,0.7955072747212601,4849,43
ft_1,val_1,val,forecast/mae,0.24473072588443756,0.5891551000676841,4849,43
merged,val_1,val,forecast/mae,0.2662854790687561,0.6410451630066466,4849,43
base,val_1,val,forecast/mse,0.29829689860343933,1.0,4849,43
ft_0,val_1,val,forecast/mse,0.2054934799671173,0.6888890931457643,4849,43
ft_1,val_1,val,forecast/mse,0.12772025167942047,0.42816486620336547,4849,43
merged,val_1,val,forecast/mse,0.14709047973155975,0.4931009354110121,4849,43
base,val_1,val,forecast/rmse,0.5461656329387994,1.0,4849,43
ft_0,val_1,val,forecast/rmse,0.45331388680153767,0.8299934295798758,4849,43
ft_1,val_1,val,forecast/rmse,0.35737970238867856,0.6543430798926244,4849,43
merged,val_1,val,forecast/rmse,0.38352376684054373,0.7022114606092755,4849,43
base,test,test,forecast/mae,0.4304409623146057,1.0,56239,43
ft_0,test,test,forecast/mae,0.39658185839653015,0.9213385646756169,56239,43
ft_1,test,test,forecast/mae,0.42258965969085693,0.9817598618367313,56239,43
merged,test,test,forecast/mae,0.359845370054245,0.8359923928225887,56239,43
standard,test,test,forecast/mae,0.3240116834640503,0.7527436090695124,56239,43
base,test,test,forecast/mse,0.5529692769050598,1.0,56239,43
ft_0,test,test,forecast/mse,0.36054351925849915,0.6520136548569975,56239,43
ft_1,test,test,forecast/mse,0.447879433631897,0.8099535586111669,56239,43
merged,test,test,forecast/mse,0.336707204580307,0.6089076168297083,56239,43
standard,test,test,forecast/mse,0.2943340241909027,0.5322791635699453,56239,43
base,test,test,forecast/rmse,0.7436190401711482,1.0,56239,43
ft_0,test,test,forecast/rmse,0.6004527618876435,0.8074736248677089,56239,43
ft_1,test,test,forecast/rmse,0.6692379499340253,0.8999741988585934,56239,43
merged,test,test,forecast/rmse,0.5802647711004926,0.7803253275587743,56239,43
standard,test,test,forecast/rmse,0.542525597728718,0.7295746456463146,56239,43
