merge_scale,split,metric,value
0.0,test,forecast/mse,2.52235746383667
0.0,test,forecast/rmse,1.5881931443740305
0.0,test,forecast/mae,0.6263251900672913
0.05,test,forecast/mse,2.5281474590301514
0.05,test,forecast/rmse,1.590014924153277
0.05,test,forecast/mae,0.6130871772766113
0.1,test,forecast/mse,2.5491766929626465
0.1,test,forecast/rmse,1.596614134023198
0.1,test,forecast/mae,0.603370726108551
0.15,test,forecast/mse,2.587343692779541
0.15,test,forecast/rmse,1.6085222077358898
0.15,test,forecast/mae,0.5970938801765442
0.2,test,forecast/mse,2.6414971351623535
0.2,test,forecast/rmse,1.625268327127048
0.2,test,forecast/mae,0.5936391353607178
0.25,test,forecast/mse,2.711494207382202
0.25,test,forecast/rmse,1.64666153394746
0.25,test,forecast/mae,0.5927745699882507
0.3,test,forecast/mse,2.7980797290802
0.3,test,forecast/rmse,1.6727461639711507
0.3,test,forecast/mae,0.5945995450019836
0.35,test,forecast/mse,2.9028751850128174
0.35,test,forecast/rmse,1.7037826108435363
0.35,test,forecast/mae,0.5992330312728882
0.4,test,forecast/mse,3.02449369430542
0.4,test,forecast/rmse,1.7391071543482937
0.4,test,forecast/mae,0.6061369776725769
0.45,test,forecast/mse,3.161802291870117
0.45,test,forecast/rmse,1.778145745396062
0.45,test,forecast/mae,0.6151838302612305
0.5,test,forecast/mse,3.3132805824279785
0.5,test,forecast/rmse,1.8202419021734388
0.5,test,forecast/mae,0.6261768937110901
0.55,test,forecast/mse,3.476759910583496
0.55,test,forecast/rmse,1.864607173262909
0.55,test,forecast/mae,0.6385125517845154
0.6,test,forecast/mse,3.650217056274414
0.6,test,forecast/rmse,1.910554122833063
0.6,test,forecast/mae,0.6515225768089294
0.65,test,forecast/mse,3.831209659576416
0.65,test,forecast/rmse,1.9573476082639016
0.65,test,forecast/mae,0.6650640964508057
0.7,test,forecast/mse,4.016552925109863
0.7,test,forecast/rmse,2.004133958873474
0.7,test,forecast/mae,0.6792231202125549
0.75,test,forecast/mse,4.199297904968262
0.75,test,forecast/rmse,2.0492188523845525
0.75,test,forecast/mae,0.693760335445404
0.8,test,forecast/mse,4.3701066970825195
0.8,test,forecast/rmse,2.090480015949093
0.8,test,forecast/mae,0.7082979083061218
0.85,test,forecast/mse,4.528576374053955
0.85,test,forecast/rmse,2.1280452001905306
0.85,test,forecast/mae,0.7231693267822266
0.9,test,forecast/mse,4.675255298614502
0.9,test,forecast/rmse,2.16223386769667
0.9,test,forecast/mae,0.7388472557067871
0.95,test,forecast/mse,4.808460235595703
0.95,test,forecast/rmse,2.1928201557801548
0.95,test,forecast/mae,0.7549459934234619
1.0,test,forecast/mse,4.930006504058838
1.0,test,forecast/rmse,2.220361795757358
1.0,test,forecast/mae,0.7706687450408936
1.05,test,forecast/mse,5.043510437011719
1.05,test,forecast/rmse,2.245776132434335
1.05,test,forecast/mae,0.785679042339325
1.1,test,forecast/mse,5.151069641113281
1.1,test,forecast/rmse,2.2695968014414545
1.1,test,forecast/mae,0.7999612092971802
1.15,test,forecast/mse,5.253292083740234
1.15,test,forecast/rmse,2.2920061264621947
1.15,test,forecast/mae,0.8134727478027344
1.2,test,forecast/mse,5.350475788116455
1.2,test,forecast/rmse,2.3131095495277467
1.2,test,forecast/mae,0.8262686133384705
0.0,val,forecast/mse,0.13162602484226227
0.0,val,forecast/rmse,0.3628030110711077
0.0,val,forecast/mae,0.13913658261299133
0.05,val,forecast/mse,0.09541551023721695
0.05,val,forecast/rmse,0.30889401133271743
0.05,val,forecast/mae,0.11344107985496521
0.1,val,forecast/mse,0.06522808969020844
0.1,val,forecast/rmse,0.25539790463159334
0.1,val,forecast/mae,0.09441251307725906
0.15,val,forecast/mse,0.04481380060315132
0.15,val,forecast/rmse,0.2116927032354949
0.15,val,forecast/mae,0.08147799968719482
0.2,val,forecast/mse,0.036291949450969696
0.2,val,forecast/rmse,0.19050446044901337
0.2,val,forecast/mae,0.07477306574583054
0.25,val,forecast/mse,0.03636644780635834
0.25,val,forecast/rmse,0.19069988937164684
0.25,val,forecast/mae,0.07323279231786728
0.3,val,forecast/mse,0.04263090342283249
0.3,val,forecast/rmse,0.20647252461969967
0.3,val,forecast/mae,0.07588493824005127
0.35,val,forecast/mse,0.055306535214185715
0.35,val,forecast/rmse,0.23517341519437462
0.35,val,forecast/mae,0.08335375040769577
0.4,val,forecast/mse,0.07455682009458542
0.4,val,forecast/rmse,0.2730509478001961
0.4,val,forecast/mae,0.09648467600345612
0.45,val,forecast/mse,0.10057798027992249
0.45,val,forecast/rmse,0.3171403163899577
0.45,val,forecast/mae,0.11510612815618515
0.5,val,forecast/mse,0.13340702652931213
0.5,val,forecast/rmse,0.36524926629537824
0.5,val,forecast/mae,0.1381840854883194
0.55,val,forecast/mse,0.17319801449775696
0.55,val,forecast/rmse,0.4161706554981465
0.55,val,forecast/mae,0.1637725830078125
0.6,val,forecast/mse,0.21976305544376373
0.6,val,forecast/rmse,0.46878892419058255
0.6,val,forecast/mae,0.1916099190711975
0.65,val,forecast/mse,0.27274978160858154
0.65,val,forecast/rmse,0.5222545180355853
0.65,val,forecast/mae,0.22125962376594543
0.7,val,forecast/mse,0.3314642310142517
0.7,val,forecast/rmse,0.5757293035917589
0.7,val,forecast/mae,0.2523915767669678
0.75,val,forecast/mse,0.3960829973220825
0.75,val,forecast/rmse,0.6293512511484207
0.75,val,forecast/mae,0.28465327620506287
0.8,val,forecast/mse,0.46602410078048706
0.8,val,forecast/rmse,0.6826595789853732
0.8,val,forecast/mae,0.3175186514854431
0.85,val,forecast/mse,0.5401161909103394
0.85,val,forecast/rmse,0.7349259764835772
0.85,val,forecast/mae,0.3504556119441986
0.9,val,forecast/mse,0.6171166300773621
0.9,val,forecast/rmse,0.7855677119620956
0.9,val,forecast/mae,0.3830302059650421
0.95,val,forecast/mse,0.6957004070281982
0.95,val,forecast/rmse,0.8340865704638807
0.95,val,forecast/mae,0.4149603247642517
1.0,val,forecast/mse,0.7747295498847961
1.0,val,forecast/rmse,0.880187224336275
1.0,val,forecast/mae,0.4461105465888977
1.05,val,forecast/mse,0.8529507517814636
1.05,val,forecast/rmse,0.9235533291486008
1.05,val,forecast/mae,0.4762863218784332
1.1,val,forecast/mse,0.9298405051231384
1.1,val,forecast/rmse,0.9642823783120473
1.1,val,forecast/mae,0.5053409337997437
1.15,val,forecast/mse,1.0047647953033447
1.15,val,forecast/rmse,1.002379566483348
1.15,val,forecast/mae,0.5330320596694946
1.2,val,forecast/mse,1.07711923122406
1.2,val,forecast/rmse,1.0378435485293822
1.2,val,forecast/mae,0.5592340230941772
