merge_scale,metric,value,selected
0.0,forecast/mse,0.6872179508209229,0
0.05,forecast/mse,0.6094133853912354,0
0.1,forecast/mse,0.5367043018341064,0
0.15,forecast/mse,0.47637027502059937,0
0.2,forecast/mse,0.43751972913742065,0
0.25,forecast/mse,0.4232797622680664,1
0.3,forecast/mse,0.4293002486228943,0
0.35,forecast/mse,0.4491426348686218,0
0.4,forecast/mse,0.4783812463283539,0
0.45,forecast/mse,0.5147955417633057,0
0.5,forecast/mse,0.5571515560150146,0
0.55,forecast/mse,0.6044132113456726,0
0.6,forecast/mse,0.6555564999580383,0
0.65,forecast/mse,0.7095605731010437,0
0.7,forecast/mse,0.765384316444397,0
0.75,forecast/mse,0.8220465183258057,0
0.8,forecast/mse,0.878668487071991,0
0.85,forecast/mse,0.9344843029975891,0
0.9,forecast/mse,0.9889160990715027,0
0.95,forecast/mse,1.041500210762024,0
1.0,forecast/mse,1.0919699668884277,0
1.05,forecast/mse,1.1401690244674683,0
1.1,forecast/mse,1.1860495805740356,0
1.15,forecast/mse,1.2296503782272339,0
1.2,forecast/mse,1.27107834815979,0
