parameter,i,j,cosine
decoder.encoder.layers.0.self_attn.in_proj_bias,0,2,0.18521200046511974
decoder.encoder.layers.0.self_attn.in_proj_bias,1,0,0.567084015411002
decoder.encoder.layers.0.self_attn.in_proj_bias,1,2,0.1255582908013979
decoder.encoder.layers.0.self_attn.in_proj_bias,2,0,0.18521200046511974
decoder.encoder.layers.0.self_attn.in_proj_bias,2,1,0.1255582908013979
decoder.encoder.layers.0.self_attn.in_proj_weight,0,1,0.3214988852091102
decoder.encoder.layers.0.self_attn.in_proj_weight,0,2,0.22077972735017987
decoder.encoder.layers.0.self_attn.in_proj_weight,1,0,0.3214988852091102
decoder.encoder.layers.0.self_attn.in_proj_weight,1,2,0.18484711697497558
decoder.encoder.layers.0.self_attn.in_proj_weight,2,0,0.22077972735017987
decoder.encoder.layers.0.self_attn.in_proj_weight,2,1,0.18484711697497558
decoder.encoder.layers.0.self_attn.out_proj.bias,0,1,0.6965651638651551
decoder.encoder.layers.0.self_attn.out_proj.bias,0,2,0.06862566023586561
decoder.encoder.layers.0.self_attn.out_proj.bias,1,0,0.6965651638651551
decoder.encoder.layers.0.self_attn.out_proj.bias,1,2,0.2520325904980903
decoder.encoder.layers.0.self_attn.out_proj.bias,2,0,0.06862566023586561
decoder.encoder.layers.0.self_attn.out_proj.bias,2,1,0.2520325904980903
decoder.encoder.layers.0.self_attn.out_proj.weight,0,1,0.43118504828079773
decoder.encoder.layers.0.self_attn.out_proj.weight,0,2,0.05609593629472755
decoder.encoder.layers.0.self_attn.out_proj.weight,1,0,0.43118504828079773
decoder.encoder.layers.0.self_attn.out_proj.weight,1,2,0.1740348990789518
decoder.encoder.layers.0.self_attn.out_proj.weight,2,0,0.05609593629472755
decoder.encoder.layers.0.self_attn.out_proj.weight,2,1,0.1740348990789518
decoder.encoder.layers.1.linear1.bias,0,1,0.5411248872249522
decoder.encoder.layers.1.linear1.bias,0,2,0.2216780652125649
decoder.encoder.layers.1.linear1.bias,1,0,0.5411248872249522
decoder.encoder.layers.1.linear1.bias,1,2,0.3388560748360912
decoder.encoder.layers.1.linear1.bias,2,0,0.2216780652125649
decoder.encoder.layers.1.linear1.bias,2,1,0.3388560748360912
decoder.encoder.layers.1.linear1.weight,0,1,0.2691402167985207
decoder.encoder.layers.1.linear1.weight,0,2,0.002220438694157801
decoder.encoder.layers.1.linear1.weight,1,0,0.2691402167985207
decoder.encoder.layers.1.linear1.weight,1,2,0.10259382264405426
decoder.encoder.layers.1.linear1.weight,2,0,0.002220438694157801
decoder.encoder.layers.1.linear1.weight,2,1,0.10259382264405426
decoder.encoder.layers.1.linear2.bias,0,1,0.7769617475353632
decoder.encoder.layers.1.linear2.bias,0,2,0.42698360414335085
decoder.encoder.layers.1.linear2.bias,1,0,0.7769617475353632
decoder.encoder.layers.1.linear2.bias,1,2,0.6715930366084952
decoder.encoder.layers.1.linear2.bias,2,0,0.42698360414335085
decoder.encoder.layers.1.linear2.bias,2,1,0.6715930366084952
decoder.encoder.layers.1.linear2.weight,0,1,0.3964555832699306
decoder.encoder.layers.1.linear2.weight,0,2,0.18980084554996626
decoder.encoder.layers.1.linear2.weight,1,0,0.3964555832699306
decoder.encoder.layers.1.linear2.weight,1,2,0.2490944028265095
decoder.encoder.layers.1.linear2.weight,2,0,0.18980084554996626
decoder.encoder.layers.1.linear2.weight,2,1,0.2490944028265095
decoder.encoder.layers.1.norm1.bias,0,1,0.6311066931423642
decoder.encoder.layers.1.norm1.bias,0,2,0.07579081627658887
decoder.encoder.layers.1.norm1.bias,1,0,0.6311066931423642
decoder.encoder.layers.1.norm1.bias,1,2,0.32060145372600785
decoder.encoder.layers.1.norm1.bias,2,0,0.07579081627658887
decoder.encoder.layers.1.norm1.bias,2,1,0.32060145372600785
decoder.encoder.layers.1.norm1.weight,0,1,0.5465931619011644
decoder.encoder.layers.1.norm1.weight,0,2,0.5265476580106235
decoder.encoder.layers.1.norm1.weight,1,0,0.5465931619011644
decoder.encoder.layers.1.norm1.weight,1,2,0.5930412076350661
decoder.encoder.layers.1.norm1.weight,2,0,0.5265476580106235
decoder.encoder.layers.1.norm1.weight,2,1,0.5930412076350661
decoder.encoder.layers.1.norm2.bias,0,1,0.6236379425538211
decoder.encoder.layers.1.norm2.bias,0,2,0.5553710711868985
decoder.encoder.layers.1.norm2.bias,1,0,0.6236379425538211
decoder.encoder.layers.1.norm2.bias,1,2,0.7517980582714648
decoder.encoder.layers.1.norm2.bias,2,0,0.5553710711868985
decoder.encoder.layers.1.norm2.bias,2,1,0.7517980582714648
decoder.encoder.layers.1.norm2.weight,0,1,0.4012033755256766
decoder.encoder.layers.1.norm2.weight,0,2,0.16747550114003
decoder.encoder.layers.1.norm2.weight,1,0,0.4012033755256766
decoder.encoder.layers.1.norm2.weight,1,2,0.08841550332453564
decoder.encoder.layers.1.norm2.weight,2,0,0.16747550114003
decoder.encoder.layers.1.norm2.weight,2,1,0.08841550332453564
decoder.encoder.layers.1.self_attn.in_proj_bias,0,1,0.6395527370065305
decoder.encoder.layers.1.self_attn.in_proj_bias,0,2,0.31044014564197087
decoder.encoder.layers.1.self_attn.in_proj_bias,1,0,0.6395527370065305
decoder.encoder.layers.1.self_attn.in_proj_bias,1,2,0.36393811120869585
decoder.encoder.layers.1.self_attn.in_proj_bias,2,0,0.31044014564197087
decoder.encoder.layers.1.self_attn.in_proj_bias,2,1,0.36393811120869585
decoder.encoder.layers.1.self_attn.in_proj_weight,0,1,0.3200432244604932
decoder.encoder.layers.1.self_attn.in_proj_weight,0,2,0.14123494608321016
decoder.encoder.layers.1.self_attn.in_proj_weight,1,0,0.3200432244604932
decoder.encoder.layers.1.self_attn.in_proj_weight,1,2,0.17040292770422338
decoder.encoder.layers.1.self_attn.in_proj_weight,2,0,0.14123494608321016
decoder.encoder.layers.1.self_attn.in_proj_weight,2,1,0.17040292770422338
decoder.encoder.layers.1.self_attn.out_proj.bias,0,1,0.7855571265002679
decoder.encoder.layers.1.self_attn.out_proj.bias,0,2,0.1831094140445275
decoder.encoder.layers.1.self_attn.out_proj.bias,1,0,0.7855571265002679
decoder.encoder.layers.1.self_attn.out_proj.bias,1,2,0.18958071680276364
decoder.encoder.layers.1.self_attn.out_proj.bias,2,0,0.1831094140445275
decoder.encoder.layers.1.self_attn.out_proj.bias,2,1,0.18958071680276364
decoder.encoder.layers.1.self_attn.out_proj.weight,0,1,0.4284781003865319
decoder.encoder.layers.1.self_attn.out_proj.weight,0,2,0.11319076314929877
decoder.encoder.layers.1.self_attn.out_proj.weight,1,0,0.4284781003865319
decoder.encoder.layers.1.self_attn.out_proj.weight,1,2,0.23660145809223238
decoder.encoder.layers.1.self_attn.out_proj.weight,2,0,0.11319076314929877
decoder.encoder.layers.1.self_attn.out_proj.weight,2,1,0.23660145809223238
decoder.norm.bias,0,1,0.6618015852791211
decoder.norm.bias,0,2,-0.1291882989369579
decoder.norm.bias,1,0,0.6618015852791211
decoder.norm.bias,1,2,0.1049338197926634
decoder.norm.bias,2,0,-0.1291882989369579
decoder.norm.bias,2,1,0.1049338197926634
decoder.norm.weight,0,1,0.4886349137397213
decoder.norm.weight,0,2,0.3837901280219278
decoder.norm.weight,1,0,0.4886349137397213
decoder.norm.weight,1,2,0.7947680347315265
decoder.norm.weight,2,0,0.3837901280219278
decoder.norm.weight,2,1,0.7947680347315265
decoder.output_projection.bias,0,1,0.44716602039554165
decoder.output_projection.bias,0,2,0.1866078647738377
decoder.output_projection.bias,1,0,0.44716602039554165
decoder.output_projection.bias,1,2,0.6106784373215427
decoder.output_projection.bias,2,0,0.1866078647738377
decoder.output_projection.bias,2,1,0.6106784373215427
decoder.output_projection.weight,0,1,0.21071399861144705
decoder.output_projection.weight,0,2,0.026896064105124212
decoder.output_projection.weight,1,0,0.21071399861144705
decoder.output_projection.weight,1,2,0.19367426147294595
decoder.output_projection.weight,2,0,0.026896064105124212
decoder.output_projection.weight,2,1,0.19367426147294595
decoder_mask_token,0,1,0.6119565485419161
decoder_mask_token,0,2,-0.07245608852554088
decoder_mask_token,1,0,0.6119565485419161
decoder_mask_token,1,2,0.04266797986811732
decoder_mask_token,2,0,-0.07245608852554088
decoder_mask_token,2,1,0.04266797986811732
decoder_pos_enc,0,1,0.48149877859958107
decoder_pos_enc,0,2,0.1688890925675891
decoder_pos_enc,1,0,0.48149877859958107
decoder_pos_enc,1,2,0.3192087385391723
decoder_pos_enc,2,0,0.1688890925675891
decoder_pos_enc,2,1,0.3192087385391723
encoder.encoder.layers.0.linear1.bias,0,1,0.1895759692932792
encoder.encoder.layers.0.linear1.bias,0,2,0.24048870989713864
encoder.encoder.layers.0.linear1.bias,1,0,0.1895759692932792
encoder.encoder.layers.0.linear1.bias,1,2,0.2890956433353928
encoder.encoder.layers.0.linear1.bias,2,0,0.24048870989713864
encoder.encoder.layers.0.linear1.bias,2,1,0.2890956433353928
encoder.encoder.layers.0.linear1.weight,0,1,0.1491101297546534
encoder.encoder.layers.0.linear1.weight,0,2,0.12052573247749494
encoder.encoder.layers.0.linear1.weight,1,0,0.1491101297546534
encoder.encoder.layers.0.linear1.weight,1,2,0.12951711037701588
encoder.encoder.layers.0.linear1.weight,2,0,0.12052573247749494
encoder.encoder.layers.0.linear1.weight,2,1,0.12951711037701588
encoder.encoder.layers.0.linear2.bias,0,1,0.13393164458975176
encoder.encoder.layers.0.linear2.bias,0,2,0.4053377668661409
encoder.encoder.layers.0.linear2.bias,1,0,0.13393164458975176
encoder.encoder.layers.0.linear2.bias,1,2,0.440000599544667
encoder.encoder.layers.0.linear2.bias,2,0,0.4053377668661409
encoder.encoder.layers.0.linear2.bias,2,1,0.440000599544667
encoder.encoder.layers.0.linear2.weight,0,1,0.183283718750593
encoder.encoder.layers.0.linear2.weight,0,2,0.24233982388136555
encoder.encoder.layers.0.linear2.weight,1,0,0.183283718750593
encoder.encoder.layers.0.linear2.weight,1,2,0.183690029672737
encoder.encoder.layers.0.linear2.weight,2,0,0.24233982388136555
encoder.encoder.layers.0.linear2.weight,2,1,0.183690029672737
encoder.encoder.layers.0.norm1.bias,0,1,0.8495506647896057
encoder.encoder.layers.0.norm1.bias,0,2,0.805560267358174
encoder.encoder.layers.0.norm1.bias,1,0,0.8495506647896057
encoder.encoder.layers.0.norm1.bias,1,2,0.7885781092754305
encoder.encoder.layers.0.norm1.bias,2,0,0.805560267358174
encoder.encoder.layers.0.norm1.bias,2,1,0.7885781092754305
encoder.encoder.layers.0.norm1.weight,0,1,0.31768677648788324
encoder.encoder.layers.0.norm1.weight,0,2,0.20904099155728978
encoder.encoder.layers.0.norm1.weight,1,0,0.31768677648788324
encoder.encoder.layers.0.norm1.weight,1,2,0.2118745207792782
encoder.encoder.layers.0.norm1.weight,2,0,0.20904099155728978
encoder.encoder.layers.0.norm1.weight,2,1,0.2118745207792782
encoder.encoder.layers.0.norm2.bias,0,1,0.13736591804451287
encoder.encoder.layers.0.norm2.bias,0,2,0.19836491295297665
encoder.encoder.layers.0.norm2.bias,1,0,0.13736591804451287
encoder.encoder.layers.0.norm2.bias,1,2,0.6176200727899533
encoder.encoder.layers.0.norm2.bias,2,0,0.19836491295297665
encoder.encoder.layers.0.norm2.bias,2,1,0.6176200727899533
encoder.encoder.layers.0.norm2.weight,0,1,0.27162609248347613
encoder.encoder.layers.0.norm2.weight,0,2,0.2538099230827919
encoder.encoder.layers.0.norm2.weight,1,0,0.27162609248347613
encoder.encoder.layers.0.norm2.weight,1,2,0.2863681713638047
encoder.encoder.layers.0.norm2.weight,2,0,0.2538099230827919
encoder.encoder.layers.0.norm2.weight,2,1,0.2863681713638047
encoder.encoder.layers.0.self_attn.in_proj_bias,0,1,0.7844389680477714
encoder.encoder.layers.0.self_attn.in_proj_bias,0,2,0.7747423529299357
encoder.encoder.layers.0.self_attn.in_proj_bias,1,0,0.7844389680477714
encoder.encoder.layers.0.self_attn.in_proj_bias,1,2,0.6071883529324019
encoder.encoder.layers.0.self_attn.in_proj_bias,2,0,0.7747423529299357
encoder.encoder.layers.0.self_attn.in_proj_bias,2,1,0.6071883529324019
encoder.encoder.layers.0.self_attn.in_proj_weight,0,1,0.25685608865493276
encoder.encoder.layers.0.self_attn.in_proj_weight,0,2,0.32180533535078215
encoder.encoder.layers.0.self_attn.in_proj_weight,1,0,0.25685608865493276
encoder.encoder.layers.0.self_attn.in_proj_weight,1,2,0.22321427225172016
encoder.encoder.layers.0.self_attn.in_proj_weight,2,0,0.32180533535078215
encoder.encoder.layers.0.self_attn.in_proj_weight,2,1,0.22321427225172016
encoder.encoder.layers.0.self_attn.out_proj.bias,0,1,0.4761730081789684
encoder.encoder.layers.0.self_attn.out_proj.bias,0,2,0.34487745569117206
encoder.encoder.layers.0.self_attn.out_proj.bias,1,0,0.4761730081789684
encoder.encoder.layers.0.self_attn.out_proj.bias,1,2,0.454328700276901
encoder.encoder.layers.0.self_attn.out_proj.bias,2,0,0.34487745569117206
encoder.encoder.layers.0.self_attn.out_proj.bias,2,1,0.454328700276901
encoder.encoder.layers.0.self_attn.out_proj.weight,0,1,0.27279654177260876
encoder.encoder.layers.0.self_attn.out_proj.weight,0,2,0.18132648176684069
encoder.encoder.layers.0.self_attn.out_proj.weight,1,0,0.27279654177260876
encoder.encoder.layers.0.self_attn.out_proj.weight,1,2,0.21149018624279387
encoder.encoder.layers.0.self_attn.out_proj.weight,2,0,0.18132648176684069
encoder.encoder.layers.0.self_attn.out_proj.weight,2,1,0.21149018624279387
encoder.encoder.layers.1.linear1.bias,0,1,0.19944990719431324
encoder.encoder.layers.1.linear1.bias,0,2,0.099283050010514
encoder.encoder.layers.1.linear1.bias,1,0,0.19944990719431324
encoder.encoder.layers.1.linear1.bias,1,2,0.18902540931058062
encoder.encoder.layers.1.linear1.bias,2,0,0.099283050010514
encoder.encoder.layers.1.linear1.bias,2,1,0.18902540931058062
encoder.encoder.layers.1.linear1.weight,0,1,0.11995289958316786
encoder.encoder.layers.1.linear1.weight,0,2,0.0870932274159936
encoder.encoder.layers.1.linear1.weight,1,0,0.11995289958316786
encoder.encoder.layers.1.linear1.weight,1,2,0.09374658115067652
encoder.encoder.layers.1.linear1.weight,2,0,0.0870932274159936
encoder.encoder.layers.1.linear1.weight,2,1,0.09374658115067652
encoder.encoder.layers.1.linear2.bias,0,1,0.3279987208717056
encoder.encoder.layers.1.linear2.bias,0,2,0.48646283725904077
encoder.encoder.layers.1.linear2.bias,1,0,0.3279987208717056
encoder.encoder.layers.1.linear2.bias,1,2,0.3374610981037615
encoder.encoder.layers.1.linear2.bias,2,0,0.48646283725904077
encoder.encoder.layers.1.linear2.bias,2,1,0.3374610981037615
encoder.encoder.layers.1.linear2.weight,0,1,0.13573667756438904
encoder.encoder.layers.1.linear2.weight,0,2,0.1131839458113176
encoder.encoder.layers.1.linear2.weight,1,0,0.13573667756438904
encoder.encoder.layers.1.linear2.weight,1,2,0.09494534887024444
encoder.encoder.layers.1.linear2.weight,2,0,0.1131839458113176
encoder.encoder.layers.1.linear2.weight,2,1,0.09494534887024444
encoder.encoder.layers.1.norm1.bias,0,1,0.7233436122574489
encoder.encoder.layers.1.norm1.bias,0,2,0.7047994750820682
encoder.encoder.layers.1.norm1.bias,1,0,0.7233436122574489
encoder.encoder.layers.1.norm1.bias,1,2,0.6461752196417019
encoder.encoder.layers.1.norm1.bias,2,0,0.7047994750820682
encoder.encoder.layers.1.norm1.bias,2,1,0.6461752196417019
encoder.encoder.layers.1.norm1.weight,0,1,0.38177166417048936
encoder.encoder.layers.1.norm1.weight,0,2,0.40835457962667493
encoder.encoder.layers.1.norm1.weight,1,0,0.38177166417048936
encoder.encoder.layers.1.norm1.weight,1,2,0.18501536023276433
encoder.encoder.layers.1.norm1.weight,2,0,0.40835457962667493
encoder.encoder.layers.1.norm1.weight,2,1,0.18501536023276433
encoder.encoder.layers.1.norm2.bias,0,1,0.35702944996815433
encoder.encoder.layers.1.norm2.bias,0,2,0.07285250765935326
encoder.encoder.layers.1.norm2.bias,1,0,0.35702944996815433
encoder.encoder.layers.1.norm2.bias,1,2,0.11247607506948083
encoder.encoder.layers.1.norm2.bias,2,0,0.07285250765935326
encoder.encoder.layers.1.norm2.bias,2,1,0.11247607506948083
encoder.encoder.layers.1.norm2.weight,0,1,0.3161431633205206
encoder.encoder.layers.1.norm2.weight,0,2,0.046543900564699835
encoder.encoder.layers.1.norm2.weight,1,0,0.3161431633205206
encoder.encoder.layers.1.norm2.weight,1,2,0.21311373343263845
encoder.encoder.layers.1.norm2.weight,2,0,0.046543900564699835
encoder.encoder.layers.1.norm2.weight,2,1,0.21311373343263845
encoder.encoder.layers.1.self_attn.in_proj_bias,0,1,0.5082537513494659
encoder.encoder.layers.1.self_attn.in_proj_bias,0,2,0.6056409343751123
encoder.encoder.layers.1.self_attn.in_proj_bias,1,0,0.5082537513494659
encoder.encoder.layers.1.self_attn.in_proj_bias,1,2,0.40230613008438926
encoder.encoder.layers.1.self_attn.in_proj_bias,2,0,0.6056409343751123
encoder.encoder.layers.1.self_attn.in_proj_bias,2,1,0.40230613008438926
encoder.encoder.layers.1.self_attn.in_proj_weight,0,1,0.15448034442002825
encoder.encoder.layers.1.self_attn.in_proj_weight,0,2,0.23035175174671732
encoder.encoder.layers.1.self_attn.in_proj_weight,1,0,0.15448034442002825
encoder.encoder.layers.1.self_attn.in_proj_weight,1,2,0.11524931163924396
encoder.encoder.layers.1.self_attn.in_proj_weight,2,0,0.23035175174671732
encoder.encoder.layers.1.self_attn.in_proj_weight,2,1,0.11524931163924396
encoder.encoder.layers.1.self_attn.out_proj.bias,0,1,0.311121402322993
encoder.encoder.layers.1.self_attn.out_proj.bias,0,2,0.36771006055312394
encoder.encoder.layers.1.self_attn.out_proj.bias,1,0,0.311121402322993
encoder.encoder.layers.1.self_attn.out_proj.bias,1,2,0.31615542723727874
encoder.encoder.layers.1.self_attn.out_proj.bias,2,0,0.36771006055312394
encoder.encoder.layers.1.self_attn.out_proj.bias,2,1,0.31615542723727874
encoder.encoder.layers.1.self_attn.out_proj.weight,0,1,0.17205334867702318
encoder.encoder.layers.1.self_attn.out_proj.weight,0,2,0.16847615402577865
encoder.encoder.layers.1.self_attn.out_proj.weight,1,0,0.17205334867702318
encoder.encoder.layers.1.self_attn.out_proj.weight,1,2,0.16179494748414294
encoder.encoder.layers.1.self_attn.out_proj.weight,2,0,0.16847615402577865
encoder.encoder.layers.1.self_attn.out_proj.weight,2,1,0.16179494748414294
encoder.encoder.layers.2.linear1.bias,0,1,0.1695831203031986
encoder.encoder.layers.2.linear1.bias,0,2,0.1706876914913722
encoder.encoder.layers.2.linear1.bias,1,0,0.1695831203031986
encoder.encoder.layers.2.linear1.bias,1,2,0.16019302591928372
encoder.encoder.layers.2.linear1.bias,2,0,0.1706876914913722
encoder.encoder.layers.2.linear1.bias,2,1,0.16019302591928372
encoder.encoder.layers.2.linear1.weight,0,1,0.10517642020184802
encoder.encoder.layers.2.linear1.weight,0,2,0.061863786288695814
encoder.encoder.layers.2.linear1.weight,1,0,0.10517642020184802
encoder.encoder.layers.2.linear1.weight,1,2,0.08453892628945367
encoder.encoder.layers.2.linear1.weight,2,0,0.061863786288695814
encoder.encoder.layers.2.linear1.weight,2,1,0.08453892628945367
encoder.encoder.layers.2.linear2.bias,0,1,0.6454435880528281
encoder.encoder.layers.2.linear2.bias,0,2,0.362646839365717
encoder.encoder.layers.2.linear2.bias,1,0,0.6454435880528281
encoder.encoder.layers.2.linear2.bias,1,2,0.20050425396354926
encoder.encoder.layers.2.linear2.bias,2,0,0.362646839365717
encoder.encoder.layers.2.linear2.bias,2,1,0.20050425396354926
encoder.encoder.layers.2.linear2.weight,0,1,0.1478618566095912
encoder.encoder.layers.2.linear2.weight,0,2,0.08178326933790522
encoder.encoder.layers.2.linear2.weight,1,0,0.1478618566095912
encoder.encoder.layers.2.linear2.weight,1,2,0.047685601056067936
encoder.encoder.layers.2.linear2.weight,2,0,0.08178326933790522
encoder.encoder.layers.2.linear2.weight,2,1,0.047685601056067936
encoder.encoder.layers.2.norm1.bias,0,1,0.6045240547671701
encoder.encoder.layers.2.norm1.bias,0,2,0.8454225783238287
encoder.encoder.layers.2.norm1.bias,1,0,0.6045240547671701
encoder.encoder.layers.2.norm1.bias,1,2,0.39350254891847325
encoder.encoder.layers.2.norm1.bias,2,0,0.8454225783238287
encoder.encoder.layers.2.norm1.bias,2,1,0.39350254891847325
encoder.encoder.layers.2.norm1.weight,0,1,0.25111127697348834
encoder.encoder.layers.2.norm1.weight,0,2,0.32607205208585466
encoder.encoder.layers.2.norm1.weight,1,0,0.25111127697348834
encoder.encoder.layers.2.norm1.weight,1,2,0.29288759239875284
encoder.encoder.layers.2.norm1.weight,2,0,0.32607205208585466
encoder.encoder.layers.2.norm1.weight,2,1,0.29288759239875284
encoder.encoder.layers.2.norm2.bias,0,1,0.3477907354061439
encoder.encoder.layers.2.norm2.bias,0,2,0.40571509879404133
encoder.encoder.layers.2.norm2.bias,1,0,0.3477907354061439
encoder.encoder.layers.2.norm2.bias,1,2,0.11555215531067156
encoder.encoder.layers.2.norm2.bias,2,0,0.40571509879404133
encoder.encoder.layers.2.norm2.bias,2,1,0.11555215531067156
encoder.encoder.layers.2.norm2.weight,0,1,0.27614787587572476
encoder.encoder.layers.2.norm2.weight,0,2,0.3769261949760015
encoder.encoder.layers.2.norm2.weight,1,0,0.27614787587572476
encoder.encoder.layers.2.norm2.weight,1,2,0.28570418507475676
encoder.encoder.layers.2.norm2.weight,2,0,0.3769261949760015
encoder.encoder.layers.2.norm2.weight,2,1,0.28570418507475676
encoder.encoder.layers.2.self_attn.in_proj_bias,0,1,0.3158021676748704
encoder.encoder.layers.2.self_attn.in_proj_bias,0,2,0.8148091168028647
encoder.encoder.layers.2.self_attn.in_proj_bias,1,0,0.3158021676748704
encoder.encoder.layers.2.self_attn.in_proj_bias,1,2,0.24458876961122586
encoder.encoder.layers.2.self_attn.in_proj_bias,2,0,0.8148091168028647
encoder.encoder.layers.2.self_attn.in_proj_bias,2,1,0.24458876961122586
encoder.encoder.layers.2.self_attn.in_proj_weight,0,1,0.11268599886429806
encoder.encoder.layers.2.self_attn.in_proj_weight,0,2,0.15079214895505486
encoder.encoder.layers.2.self_attn.in_proj_weight,1,0,0.11268599886429806
encoder.encoder.layers.2.self_attn.in_proj_weight,1,2,0.10106506136291007
encoder.encoder.layers.2.self_attn.in_proj_weight,2,0,0.15079214895505486
encoder.encoder.layers.2.self_attn.in_proj_weight,2,1,0.10106506136291007
encoder.encoder.layers.2.self_attn.out_proj.bias,0,1,0.6293516563211172
encoder.encoder.layers.2.self_attn.out_proj.bias,0,2,0.4347887749158516
encoder.encoder.layers.2.self_attn.out_proj.bias,1,0,0.6293516563211172
encoder.encoder.layers.2.self_attn.out_proj.bias,1,2,0.35130194357767697
encoder.encoder.layers.2.self_attn.out_proj.bias,2,0,0.4347887749158516
encoder.encoder.layers.2.self_attn.out_proj.bias,2,1,0.35130194357767697
encoder.encoder.layers.2.self_attn.out_proj.weight,0,1,0.2201193569825935
encoder.encoder.layers.2.self_attn.out_proj.weight,0,2,0.1327595744226568
encoder.encoder.layers.2.self_attn.out_proj.weight,1,0,0.2201193569825935
encoder.encoder.layers.2.self_attn.out_proj.weight,1,2,0.06112242761245432
encoder.encoder.layers.2.self_attn.out_proj.weight,2,0,0.1327595744226568
encoder.encoder.layers.2.self_attn.out_proj.weight,2,1,0.06112242761245432
encoder.norm.bias,0,1,0.6883345019231873
encoder.norm.bias,0,2,0.22581841780618273
encoder.norm.bias,1,0,0.6883345019231873
encoder.norm.bias,1,2,0.14990915025241616
encoder.norm.bias,2,0,0.22581841780618273
encoder.norm.bias,2,1,0.14990915025241616
encoder.norm.weight,0,1,0.5705442741966007
encoder.norm.weight,0,2,0.40768142473179775
encoder.norm.weight,1,0,0.5705442741966007
encoder.norm.weight,1,2,0.5723354040848082
encoder.norm.weight,2,0,0.40768142473179775
encoder.norm.weight,2,1,0.5723354040848082
encoder_pos_enc,0,1,0.46437955260366837
encoder_pos_enc,0,2,0.5557930062584259
encoder_pos_enc,1,0,0.46437955260366837
encoder_pos_enc,1,2,0.40934432833260403
encoder_pos_enc,2,0,0.5557930062584259
encoder_pos_enc,2,1,0.40934432833260403
encoder_to_decoder.bias,0,1,0.693814825245781
encoder_to_decoder.bias,0,2,0.14834695753004581
encoder_to_decoder.bias,1,0,0.693814825245781
encoder_to_decoder.bias,1,2,0.05510930354254633
encoder_to_decoder.bias,2,0,0.14834695753004581
