singular_index,singular_value,p,cumulative_energy
0,7.055059297717213,0.7632228469818488,0.7632228469818488
1,3.1617904137862967,0.15329083239723132,0.9165136793790801
2,2.3333648311751114,0.08348632062091979,0.9999999999999999
