singular_index,singular_value,p,cumulative_energy
0,2.2537669393365163,0.8079382495357292,0.8079382495357292
1,0.9433111037130668,0.14153702223412717,0.9494752717698565
2,0.5636012043192319,0.050524728230143534,1.0
