i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.551265199478958,1
0,2,0.26463220431487605,2
1,0,0.551265199478958,1
1,1,1.0,0
1,2,0.3812866025923872,1
2,0,0.26463220431487605,2
2,1,0.3812866025923872,1
2,2,1.0,0
