model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.32187122106552124,1.0,4061,43
ft_0,val_base,val,forecast/mae,0.35099467635154724,1.0904817000712763,4061,43
ft_1,val_base,val,forecast/mae,0.423414409160614,1.3154776862589472,4061,43
merged,val_base,val,forecast/mae,0.33416497707366943,1.0381946418429426,4061,43
base,val_base,val,forecast/mse,0.43317097425460815,1.0,4061,43
ft_0,val_base,val,forecast/mse,0.2953602075576782,0.681855953220153,4061,43
ft_1,val_base,val,forecast/mse,0.5011245608329773,1.156874746040642,4061,43
merged,val_base,val,forecast/mse,0.3499584197998047,0.8078990527978152,4061,43
base,val_base,val,forecast/rmse,0.6581572564779699,1.0,4061,43
ft_0,val_base,val,forecast/rmse,0.5434705213327382,0.8257456952477277,4061,43
ft_1,val_base,val,forecast/rmse,0.7079015191627839,1.0755811201581413,4061,43
merged,val_base,val,forecast/rmse,0.591572835583079,0.8988320492716173,4061,43
base,val_0,val,forecast/mae,0.23654304444789886,1.0,1971,43
ft_0,val_0,val,forecast/mae,0.1989871859550476,0.8412303410548039,1971,43
ft_1,val_0,val,forecast/mae,0.27873653173446655,1.1783755146343406,1971,43
merged,val_0,val,forecast/mae,0.20947274565696716,0.8855586776854298,1971,43
base,val_0,val,forecast/mse,0.09575624018907547,1.0,1971,43
ft_0,val_0,val,forecast/mse,0.07229429483413696,0.7549825963445126,1971,43
ft_1,val_0,val,forecast/mse,0.13675960898399353,1.4282057097684169,1971,43
merged,val_0,val,forecast/mse,0.07568395137786865,0.7903814020728771,1971,43
base,val_0,val,forecast/rmse,0.3094450519705808,1.0,1971,43
ft_0,val_0,val,forecast/rmse,0.26887598411560854,0.8688973451130535,1971,43
ft_1,val_0,val,forecast/rmse,0.3698102337469767,1.1950756083898697,1971,43
merged,val_0,val,forecast/rmse,0.275107163443391,0.8890339712704329,1971,43
base,val_1,val,forecast/mae,0.5687478184700012,1.0,1971,43
ft_0,val_1,val,forecast/mae,0.9759275317192078,1.7159231209792911,1971,43
ft_1,val_1,val,forecast/mae,0.23759427666664124,0.4177497810994649,1971,43
merged,val_1,val,forecast/mae,0.43126189708709717,0.7582655846438983,1971,43
base,val_1,val,forecast/mse,0.5125464797019958,1.0,1971,43
ft_0,val_1,val,forecast/mse,1.2302944660186768,2.4003568744321355,1971,43
ft_1,val_1,val,forecast/mse,0.11160249263048172,0.2177412138219533,1971,43
merged,val_1,val,forecast/mse,0.2778790295124054,0.5421538153456238,1971,43
base,val_1,val,forecast/rmse,0.7159235152598327,1.0,1971,43
ft_0,val_1,val,forecast/rmse,1.1091863982301067,1.549308514929204,1971,43
ft_1,val_1,val,forecast/rmse,0.3340695924960572,0.46662748935521714,1971,43
merged,val_1,val,forecast/rmse,0.5271423237726273,0.7363109501736503,1971,43
base,test,test,forecast/mae,0.49298444390296936,1.0,13817,43
ft_0,test,test,forecast/mae,0.28824687004089355,0.5846976990974326,13817,43
ft_1,test,test,forecast/mae,0.2591334581375122,0.5256422618246259,13817,43
merged,test,test,forecast/mae,0.2748265564441681,0.5574751086836733,13817,43
standard,test,test,forecast/mae,0.19008491933345795,0.385579954264989,13817,43
base,test,test,forecast/mse,0.48201414942741394,1.0,13817,43
ft_0,test,test,forecast/mse,0.17656373977661133,0.36630405971764923,13817,43
ft_1,test,test,forecast/mse,0.11122456938028336,0.23074959420259208,13817,43
merged,test,test,forecast/mse,0.1270095854997635,0.2634976289609725,13817,43
standard,test,test,forecast/mse,0.07299307733774185,0.15143347435848212,13817,43
base,test,test,forecast/rmse,0.6942723884956206,1.0,13817,43
ft_0,test,test,forecast/rmse,0.420194883091895,0.6052305839245479,13817,43
ft_1,test,test,forecast/rmse,0.33350347731363067,0.48036402259389926,13817,43
merged,test,test,forecast/rmse,0.3563840421508285,0.513320201200939,13817,43
standard,test,test,forecast/rmse,0.2701723104571263,0.389144541730296,13817,43
