singular_index,singular_value,p,cumulative_energy
0,2.919054001874965,0.6916010848153636,0.6916010848153636
1,1.8599098699991377,0.28077291131742543,0.9723739961327891
2,0.5834092769070629,0.027626003867210914,1.0
