i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.28906845745397053,1
0,2,0.14372030822224943,2
1,0,0.28906845745397053,1
1,1,1.0,0
1,2,0.1907854967674773,1
2,0,0.14372030822224943,2
2,1,0.1907854967674773,1
2,2,1.0,0
