merge_scale,metric,value,selected
0.0,forecast/mse,0.633612334728241,0
0.05,forecast/mse,0.5482034087181091,0
0.1,forecast/mse,0.48687639832496643,0
0.15,forecast/mse,0.46516361832618713,1
0.2,forecast/mse,0.48335981369018555,0
0.25,forecast/mse,0.5315268635749817,0
0.3,forecast/mse,0.6002795696258545,0
0.35,forecast/mse,0.682720422744751,0
0.4,forecast/mse,0.7733016014099121,0
0.45,forecast/mse,0.8671063780784607,0
0.5,forecast/mse,0.9599188566207886,0
0.55,forecast/mse,1.0484979152679443,0
0.6,forecast/mse,1.1307976245880127,0
0.65,forecast/mse,1.2057793140411377,0
0.7,forecast/mse,1.2733359336853027,0
0.75,forecast/mse,1.3339512348175049,0
0.8,forecast/mse,1.3883768320083618,0
0.85,forecast/mse,1.4374653100967407,0
0.9,forecast/mse,1.4820362329483032,0
0.95,forecast/mse,1.5229229927062988,0
1.0,forecast/mse,1.5609300136566162,0
1.05,forecast/mse,1.5968178510665894,0
1.1,forecast/mse,1.6313542127609253,0
1.15,forecast/mse,1.6652309894561768,0
1.2,forecast/mse,1.6991482973098755,0
