singular_index,singular_value,p,cumulative_energy
0,4.263020655254602,0.5161406466356794,0.5161406466356794
1,2.7372918155480233,0.21280184330784915,0.7289424899435285
2,2.167934589960481,0.13348287042691798,0.8624253603704465
3,1.6330099474892859,0.07573747955641472,0.9381628399268612
4,1.475564418282593,0.061837160073138664,0.9999999999999999
