step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.4615290973021484,0.5,0.07694180539570317,256,0,123
1,0.5384709026978516,0.5,0.5384709026978516,0.5,0.07694180539570317,256,0,123
