i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.2507012243943547,1
0,2,0.18647548936117628,2
1,0,0.2507012243943547,1
1,1,1.0,0
1,2,0.23814418687249045,1
2,0,0.18647548936117628,2
2,1,0.23814418687249045,1
2,2,1.0,0
