merge_scale,metric,value,selected
0.0,forecast/mse,0.26878103613853455,0
0.05,forecast/mse,0.25008925795555115,0
0.1,forecast/mse,0.2355460822582245,0
0.15,forecast/mse,0.2259596288204193,0
0.2,forecast/mse,0.22232012450695038,1
0.25,forecast/mse,0.22565880417823792,0
0.3,forecast/mse,0.23692747950553894,0
0.35,forecast/mse,0.2568884789943695,0
0.4,forecast/mse,0.2858843505382538,0
0.45,forecast/mse,0.3238148093223572,0
0.5,forecast/mse,0.37009596824645996,0
0.55,forecast/mse,0.4239670932292938,0
0.6,forecast/mse,0.4847286343574524,0
0.65,forecast/mse,0.5517951250076294,0
0.7,forecast/mse,0.6246914863586426,0
0.75,forecast/mse,0.7027018666267395,0
0.8,forecast/mse,0.7852165699005127,0
0.85,forecast/mse,0.8719002604484558,0
0.9,forecast/mse,0.962250292301178,0
0.95,forecast/mse,1.0557258129119873,0
1.0,forecast/mse,1.1518536806106567,0
1.05,forecast/mse,1.2501705884933472,0
1.1,forecast/mse,1.3502318859100342,0
1.15,forecast/mse,1.4513746500015259,0
1.2,forecast/mse,1.5526738166809082,0
