merge_scale,metric,value,selected
0.0,forecast/mse,0.4289279282093048,0
0.1,forecast/mse,0.3804875612258911,0
0.2,forecast/mse,0.34928664565086365,0
0.3,forecast/mse,0.33404141664505005,0
0.4,forecast/mse,0.3336162865161896,1
0.5,forecast/mse,0.34711167216300964,0
0.6,forecast/mse,0.3740253448486328,0
0.7,forecast/mse,0.4141148030757904,0
0.8,forecast/mse,0.46729564666748047,0
0.9,forecast/mse,0.5335623025894165,0
1.0,forecast/mse,0.612877607345581,0
1.1,forecast/mse,0.7050234079360962,0
1.2,forecast/mse,0.8094885349273682,0
1.3,forecast/mse,0.9254310131072998,0
1.4,forecast/mse,1.0519325733184814,0
1.5,forecast/mse,1.18812894821167,0
