singular_index,singular_value,p,cumulative_energy
0,2.3076604581106275,0.7349122303792611,0.7349122303792611
1,1.191176622690208,0.19581410920426046,0.9307263395835216
2,0.7084973646282796,0.06927366041647848,1.0
