merge_scale,column,block,metric,value,n_windows,eval_seed
0.0,test,test,forecast/mse,0.4820142686367035,13817,43
0.0,test,test,forecast/rmse,0.6942724743475746,13817,43
0.0,test,test,forecast/mae,0.49298450350761414,13817,43
0.0,val_0,val,forecast/mse,0.09575625509023666,1971,43
0.0,val_0,val,forecast/rmse,0.30944507604781285,1971,43
0.0,val_0,val,forecast/mae,0.23654304444789886,1971,43
0.0,val_1,val,forecast/mse,0.5125465393066406,1971,43
0.0,val_1,val,forecast/rmse,0.7159235568876335,1971,43
0.0,val_1,val,forecast/mae,0.5687479376792908,1971,43
0.0,val_base,val,forecast/mse,0.43317097425460815,4061,43
0.0,val_base,val,forecast/rmse,0.6581572564779699,4061,43
0.0,val_base,val,forecast/mae,0.32187122106552124,4061,43
0.05,test,test,forecast/mse,0.39910975098609924,13817,43
0.05,test,test,forecast/rmse,0.6317513363548187,13817,43
0.05,test,test,forecast/mae,0.45571577548980713,13817,43
0.05,val_0,val,forecast/mse,0.08753971010446548,1971,43
0.05,val_0,val,forecast/rmse,0.29587110386867027,1971,43
0.05,val_0,val,forecast/mae,0.22494995594024658,1971,43
0.05,val_1,val,forecast/mse,0.4490976631641388,1971,43
0.05,val_1,val,forecast/rmse,0.670147493589388,1971,43
0.05,val_1,val,forecast/mae,0.5277773141860962,1971,43
0.05,val_base,val,forecast/mse,0.4176379442214966,4061,43
0.05,val_base,val,forecast/rmse,0.6462491347936155,4061,43
0.05,val_base,val,forecast/mae,0.31637144088745117,4061,43
0.1,test,test,forecast/mse,0.3263484239578247,13817,43
0.1,test,test,forecast/rmse,0.5712691344347467,13817,43
0.1,test,test,forecast/mae,0.4191822111606598,13817,43
0.1,val_0,val,forecast/mse,0.08087233453989029,1971,43
0.1,val_0,val,forecast/rmse,0.2843806156190859,1971,43
0.1,val_0,val,forecast/mae,0.21502752602100372,1971,43
0.1,val_1,val,forecast/mse,0.3926847577095032,1971,43
0.1,val_1,val,forecast/rmse,0.6266456396636804,1971,43
0.1,val_1,val,forecast/mae,0.4923062324523926,1971,43
0.1,val_base,val,forecast/mse,0.4022148549556732,4061,43
0.1,val_base,val,forecast/rmse,0.6342041114307547,4061,43
0.1,val_base,val,forecast/mae,0.31248390674591064,4061,43
0.15,test,test,forecast/mse,0.26506394147872925,13817,43
0.15,test,test,forecast/rmse,0.5148436087577754,13817,43
0.15,test,test,forecast/mae,0.3840448260307312,13817,43
0.15,val_0,val,forecast/mse,0.07593116909265518,1971,43
