step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.3705118076157098,0.3333333333333333,0.21667334961603446,256,0,7
1,0.4985569601223987,0.5,0.36837930892296844,0.3333333333333333,0.21667334961603446,256,0,7
2,0.26110888346132183,0.3333333333333333,0.26110888346132183,0.3333333333333333,0.21667334961603446,256,0,7
