model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
ft_0,val_1,val,forecast/mae,0.6893584132194519,0.8418853869763328,229,43
ft_1,val_1,val,forecast/mae,0.26197347044944763,0.31993754238356586,229,43
ft_2,val_1,val,forecast/mae,0.24214276671409607,0.29571911062427336,229,43
merged,val_1,val,forecast/mae,0.33272412419319153,0.4063424376654033,229,43
base,val_1,val,forecast/mse,1.0745790004730225,1.0,229,43
ft_0,val_1,val,forecast/mse,0.8570926189422607,0.7976078246131502,229,43
ft_1,val_1,val,forecast/mse,0.14002136886119843,0.13030346656649902,229,43
ft_2,val_1,val,forecast/mse,0.11465457081794739,0.10669720026864216,229,43
merged,val_1,val,forecast/mse,0.19169072806835175,0.17838681752013652,229,43
base,val_1,val,forecast/rmse,1.036619023785027,1.0,229,43
ft_0,val_1,val,forecast/rmse,0.9257929676457155,0.893088923127563,229,43
ft_1,val_1,val,forecast/rmse,0.3741942929297538,0.3609757146491977,229,43
ft_2,val_1,val,forecast/rmse,0.33860680858179354,0.32664537386689274,229,43
merged,val_1,val,forecast/rmse,0.4378249970802852,0.42235863613774555,229,43
base,val_2,val,forecast/mae,0.8134447932243347,1.0,229,43
ft_0,val_2,val,forecast/mae,0.9896723031997681,1.2166434789961618,229,43
ft_1,val_2,val,forecast/mae,0.571849524974823,0.7029973388951501,229,43
ft_2,val_2,val,forecast/mae,0.32976076006889343,0.4053880027454436,229,43
merged,val_2,val,forecast/mae,0.5545531511306763,0.6817342193961768,229,43
base,val_2,val,forecast/mse,1.0301899909973145,1.0,229,43
ft_0,val_2,val,forecast/mse,1.8994885683059692,1.8438235518742494,229,43
ft_1,val_2,val,forecast/mse,0.5279914140701294,0.5125184856037936,229,43
ft_2,val_2,val,forecast/mse,0.175236776471138,0.17010141624603964,229,43
merged,val_2,val,forecast/mse,0.5858555436134338,0.5686868914793806,229,43
base,val_2,val,forecast/rmse,1.0149827540393552,1.0,229,43
ft_0,val_2,val,forecast/rmse,1.3782193469495228,1.3578746451253332,229,43
ft_1,val_2,val,forecast/rmse,0.7266301769608315,0.7159039639531225,229,43
ft_2,val_2,val,forecast/rmse,0.4186129196180381,0.4124335294881342,229,43
merged,val_2,val,forecast/rmse,0.76541200906011,0.7541133147474461,229,43
base,test,test,forecast/mae,0.7050839066505432,1.0,3365,43
ft_0,test,test,forecast/mae,0.4692392647266388,0.6655084030434483,3365,43
ft_1,test,test,forecast/mae,0.3121393024921417,0.4426980952876089,3365,43
ft_2,test,test,forecast/mae,0.4765278995037079,0.6758456617843169,3365,43
merged,test,test,forecast/mae,0.35778942704200745,0.5074423393687478,3365,43
standard,test,test,forecast/mae,0.2570023238658905,0.36449892196059885,3365,43
base,test,test,forecast/mse,0.8899019956588745,1.0,3365,43
ft_0,test,test,forecast/mse,0.4375773072242737,0.49171404194941243,3365,43
ft_1,test,test,forecast/mse,0.172252357006073,0.19356328881871884,3365,43
ft_2,test,test,forecast/mse,0.36872202157974243,0.4143400322489943,3365,43
merged,test,test,forecast/mse,0.194571852684021,0.218644135683685,3365,43
standard,test,test,forecast/mse,0.13126033544540405,0.14749976523900277,3365,43
base,test,test,forecast/rmse,0.9433461695787366,1.0,3365,43
ft_0,test,test,forecast/rmse,0.6614962639533754,0.7012232468689358,3365,43
ft_1,test,test,forecast/rmse,0.41503295893949554,0.4399582807707099,3365,43
ft_2,test,test,forecast/rmse,0.6072248525708928,0.6436924982077966,3365,43
merged,test,test,forecast/rmse,0.4411029955509495,0.4675939859361805,3365,43
standard,test,test,forecast/rmse,0.3622986826437602,0.3840569817605231,3365,43
