singular_index,singular_value,p,cumulative_energy
0,0.6161156049380243,0.5548350683619855,0.5548350683619855
1,0.3886893044037884,0.22082318318617786,0.7756582515481634
2,0.29198427260428667,0.12461158040027019,0.9002698319484336
3,0.25982304860523403,0.09867220511009717,0.9989420370585307
4,0.026903915172901378,0.00105796294146923,0.9999999999999999
