segment,tau_norm,tau_over_base,base_norm
0,0.03132343758994977,0.0003614893883106066,86.65105699599509
1,0.4513558805171813,0.005208890649055123,86.65105699599509
2,0.4143595131860898,0.004781932587449464,86.65105699599509
3,0.4702513088887271,0.0054269540983263665,86.65105699599509
4,0.2943315789935246,0.0033967453969676125,86.65105699599509
