i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.39779190897015065,1
0,2,0.40461774254432864,2
1,0,0.39779190897015065,1
1,1,1.0,0
1,2,0.6644457802646929,1
2,0,0.40461774254432864,2
2,1,0.6644457802646929,1
2,2,1.0,0
