parameter,shape,rank,i,j,angle_index,angle_rad
decoder.encoder.layers.0.linear1.weight,256x64,8,1,2,2,0.6159940378336944
decoder.encoder.layers.0.linear1.weight,256x64,8,1,2,3,0.6622413470545475
decoder.encoder.layers.0.linear1.weight,256x64,8,1,2,4,0.7118708055908313
decoder.encoder.layers.0.linear1.weight,256x64,8,1,2,5,0.9454597712753744
decoder.encoder.layers.0.linear1.weight,256x64,8,1,2,6,1.395282312485003
decoder.encoder.layers.0.linear1.weight,256x64,8,1,2,7,1.568875913331666
decoder.encoder.layers.0.linear1.weight,256x64,8,2,0,0,0.6929965130313803
decoder.encoder.layers.0.linear1.weight,256x64,8,2,0,1,0.7255865266998308
decoder.encoder.layers.0.linear1.weight,256x64,8,2,0,2,0.9107381339627497
decoder.encoder.layers.0.linear1.weight,256x64,8,2,0,3,0.9505565036184273
decoder.encoder.layers.0.linear1.weight,256x64,8,2,0,4,1.0628414093322163
decoder.encoder.layers.0.linear1.weight,256x64,8,2,0,5,1.1816057143427028
decoder.encoder.layers.0.linear1.weight,256x64,8,2,0,6,1.2273128296398927
decoder.encoder.layers.0.linear1.weight,256x64,8,2,0,7,1.40186811202107
decoder.encoder.layers.0.linear1.weight,256x64,8,2,1,0,0.4040850703601627
decoder.encoder.layers.0.linear1.weight,256x64,8,2,1,1,0.5885006762717961
decoder.encoder.layers.0.linear1.weight,256x64,8,2,1,2,0.615994037833695
decoder.encoder.layers.0.linear1.weight,256x64,8,2,1,3,0.6622413470545473
decoder.encoder.layers.0.linear1.weight,256x64,8,2,1,4,0.7118708055908314
decoder.encoder.layers.0.linear1.weight,256x64,8,2,1,5,0.9454597712753745
decoder.encoder.layers.0.linear1.weight,256x64,8,2,1,6,1.395282312485003
decoder.encoder.layers.0.linear1.weight,256x64,8,2,1,7,1.568875913331666
decoder.encoder.layers.0.linear2.weight,64x256,8,0,1,0,0.301292076938289
decoder.encoder.layers.0.linear2.weight,64x256,8,0,1,1,0.43727757105081055
decoder.encoder.layers.0.linear2.weight,64x256,8,0,1,2,0.5035810529746478
decoder.encoder.layers.0.linear2.weight,64x256,8,0,1,3,0.7877903696138585
decoder.encoder.layers.0.linear2.weight,64x256,8,0,1,4,0.921985447710189
decoder.encoder.layers.0.linear2.weight,64x256,8,0,1,5,1.173576674534239
decoder.encoder.layers.0.linear2.weight,64x256,8,0,1,6,1.2868129728049498
decoder.encoder.layers.0.linear2.weight,64x256,8,0,1,7,1.4968928968874744
decoder.encoder.layers.0.linear2.weight,64x256,8,0,2,0,0.35684498593169894
decoder.encoder.layers.0.linear2.weight,64x256,8,0,2,1,0.4904911615041663
decoder.encoder.layers.0.linear2.weight,64x256,8,0,2,2,0.5589991873481361
decoder.encoder.layers.0.linear2.weight,64x256,8,0,2,3,0.6651557496318148
decoder.encoder.layers.0.linear2.weight,64x256,8,0,2,4,0.7132803797877828
decoder.encoder.layers.0.linear2.weight,64x256,8,0,2,5,0.9060900222091621
decoder.encoder.layers.0.linear2.weight,64x256,8,0,2,6,1.1710105164463738
decoder.encoder.layers.0.linear2.weight,64x256,8,0,2,7,1.514096826521181
decoder.encoder.layers.0.linear2.weight,64x256,8,1,0,0,0.30129207693828824
decoder.encoder.layers.0.linear2.weight,64x256,8,1,0,1,0.43727757105081133
decoder.encoder.layers.0.linear2.weight,64x256,8,1,0,2,0.5035810529746485
decoder.encoder.layers.0.linear2.weight,64x256,8,1,0,3,0.7877903696138588
decoder.encoder.layers.0.linear2.weight,64x256,8,1,0,4,0.9219854477101894
decoder.encoder.layers.0.linear2.weight,64x256,8,1,0,5,1.1735766745342393
decoder.encoder.layers.0.linear2.weight,64x256,8,1,0,6,1.2868129728049498
decoder.encoder.layers.0.linear2.weight,64x256,8,1,0,7,1.4968928968874744
decoder.encoder.layers.0.linear2.weight,64x256,8,1,2,0,0.20955129543698173
decoder.encoder.layers.0.linear2.weight,64x256,8,1,2,1,0.3605680266435273
decoder.encoder.layers.0.linear2.weight,64x256,8,1,2,2,0.3883013719311907
decoder.encoder.layers.0.linear2.weight,64x256,8,1,2,3,0.4154371836373538
decoder.encoder.layers.0.linear2.weight,64x256,8,1,2,4,0.5338223385939932
decoder.encoder.layers.0.linear2.weight,64x256,8,1,2,5,0.6922641674155445
decoder.encoder.layers.0.linear2.weight,64x256,8,1,2,6,0.9650861906301501
decoder.encoder.layers.0.linear2.weight,64x256,8,1,2,7,1.365670986472639
decoder.encoder.layers.0.linear2.weight,64x256,8,2,0,0,0.3568449859316992
decoder.encoder.layers.0.linear2.weight,64x256,8,2,0,1,0.49049116150416605
decoder.encoder.layers.0.linear2.weight,64x256,8,2,0,2,0.5589991873481364
decoder.encoder.layers.0.linear2.weight,64x256,8,2,0,3,0.6651557496318152
decoder.encoder.layers.0.linear2.weight,64x256,8,2,0,4,0.713280379787783
decoder.encoder.layers.0.linear2.weight,64x256,8,2,0,5,0.906090022209162
decoder.encoder.layers.0.linear2.weight,64x256,8,2,0,6,1.171010516446374
decoder.encoder.layers.0.linear2.weight,64x256,8,2,0,7,1.514096826521181
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,0,0.20955129543698117
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,1,0.3605680266435273
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,2,0.3883013719311907
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,3,0.41543718363735327
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,4,0.5338223385939941
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,5,0.6922641674155445
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,6,0.96508619063015
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,7,1.365670986472639
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,0,0.4751842184480881
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,1,0.5779502919024022
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,2,0.7358444041768044
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,3,0.8002649623671516
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,4,0.8864798267269489
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,5,1.031211348200817
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,6,1.1560525475936607
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,7,1.4623026251543543
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,0,0.6006128655111439
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,1,0.6406372335028405
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,2,0.6869594469026546
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,3,0.7238999258492381
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,4,0.8584063289751904
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,5,0.9774815554932414
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,6,1.169624468168474
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,7,1.4894651718035796
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,0,0.4751842184480874
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,1,0.577950291902402
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,2,0.7358444041768043
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,3,0.8002649623671512
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,4,0.8864798267269487
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,5,1.0312113482008172
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,6,1.1560525475936605
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,7,1.4623026251543543
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,0,0.4278110531991044
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,1,0.5434859247727595
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,2,0.6462490498108042
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,3,0.7770910656494947
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,4,0.8022936091793038
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,5,1.0284781113769983
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,6,1.130155950098313
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,7,1.2971697179380577
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,0,0.6006128655111437
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,1,0.64063723350284
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,2,0.6869594469026549
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,3,0.7238999258492381
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,4,0.8584063289751906
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,5,0.9774815554932412
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,6,1.169624468168474
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,7,1.4894651718035796
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,0,0.4278110531991041
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,1,0.5434859247727595
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,2,0.6462490498108042
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,3,0.7770910656494946
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,4,0.8022936091793041
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,5,1.0284781113769983
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,6,1.1301559500983127
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,7,1.2971697179380577
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,0,0.42286510071266104
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,1,0.4631104839730707
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,2,0.6799533868410536
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,3,0.8234181326716465
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,4,1.0179693343309866
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,5,1.1893475390599284
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,6,1.30081684684044
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,7,1.3477709966040876
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,0,0.4083744076361267
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,1,0.5075705448084822
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,2,0.5700288606767254
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,3,0.7466985418857448
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,4,0.8757038536494647
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,5,1.0064691298632615
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,6,1.2560550377416404
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,7,1.4423796229735624
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,0,0.4228651007126602
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,1,0.4631104839730697
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,2,0.6799533868410532
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,3,0.8234181326716467
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,4,1.0179693343309866
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,5,1.1893475390599284
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,6,1.3008168468404397
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,7,1.3477709966040876
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,0,0.3057462661508807
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,1,0.35219307242673403
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,2,0.42533438495391657
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,3,0.4667909355789722
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,4,0.5872182084544455
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,5,0.8181354263636436
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,6,1.109767793467625
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,7,1.2066240472661085
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,0,0.40837440763612726
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,1,0.507570544808482
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,2,0.5700288606767259
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,3,0.746698541885745
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,4,0.875703853649465
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,5,1.0064691298632618
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,6,1.2560550377416406
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,7,1.4423796229735624
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,0,0.3057462661508807
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,1,0.3521930724267337
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,2,0.42533438495391684
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,3,0.4667909355789727
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,4,0.5872182084544455
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,5,0.8181354263636436
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,6,1.109767793467625
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,7,1.2066240472661083
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,0,0.5776210862495997
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,1,0.7677850855589343
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,2,0.8385150204286417
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,3,0.9535090995258377
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,4,1.0535213528937462
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,5,1.2491954272895363
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,6,1.386917695576845
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,7,1.5563597921461563
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,0,0.5683403665471631
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,1,0.7522153534531443
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,2,0.9555215530155087
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,3,1.0451693812534086
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,4,1.1169680271672773
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,5,1.2096218182627645
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,6,1.283872033449552
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,7,1.5124540758769194
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,0,0.5776210862496
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,1,0.7677850855589339
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,2,0.8385150204286415
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,3,0.9535090995258377
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,4,1.0535213528937462
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,5,1.2491954272895365
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,6,1.386917695576845
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,7,1.5563597921461565
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,0,0.42807177826515874
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,1,0.4904234823637247
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,2,0.6002685355461863
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,3,0.6212460302142414
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,4,0.7821792858038654
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,5,0.8970331284016135
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,6,0.9609188169799668
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,7,1.546245552031913
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,0,0.5683403665471631
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,1,0.7522153534531444
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,2,0.9555215530155089
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,3,1.0451693812534084
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,4,1.1169680271672773
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,5,1.2096218182627645
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,6,1.283872033449552
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,7,1.5124540758769194
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,0,0.4280717782651593
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,1,0.49042348236372374
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,2,0.600268535546186
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,3,0.6212460302142411
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,4,0.7821792858038656
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,5,0.8970331284016131
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,6,0.9609188169799667
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,7,1.546245552031913
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,0,0.18981265702185524
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,1,0.3101119364343296
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,2,0.3900820775209426
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,3,0.4923824790114918
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,4,0.6848974500691957
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,5,0.8157037202041911
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,6,0.9669611932155956
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,7,1.4048125217554523
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,0,0.27360849410748717
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,1,0.32495003178734866
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,2,0.43926678365244354
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,3,0.4856672812517125
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,4,0.6425839706741566
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,5,0.9819385700072649
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,6,1.07484862680906
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,7,1.416614971646266
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,0,0.18981265702185757
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,1,0.31011193643433066
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,2,0.3900820775209426
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,3,0.4923824790114918
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,4,0.6848974500691954
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,5,0.8157037202041911
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,6,0.9669611932155954
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,7,1.4048125217554523
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,0,0.15170184913966558
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,1,0.2135588471486807
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,2,0.25530229980038416
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,3,0.32144652656683975
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,4,0.38492078627277854
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,5,0.5902314859163595
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,6,1.058241294521824
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,7,1.4261322429420906
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,0,0.2736084941074868
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,1,0.3249500317873476
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,2,0.43926678365244276
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,3,0.4856672812517125
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,4,0.6425839706741558
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,5,0.9819385700072649
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,6,1.0748486268090598
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,7,1.416614971646266
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,0,0.15170184913966558
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,1,0.21355884714868123
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,2,0.2553022998003855
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,3,0.32144652656684114
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,4,0.3849207862727788
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,5,0.5902314859163598
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,6,1.058241294521824
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,7,1.4261322429420906
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,0,0.4392133164443438
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,1,0.5231988153891222
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,2,0.6291241420164769
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,3,0.8562601279622363
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,4,0.9218916649044289
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,5,1.175117984061799
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,6,1.4016012925702273
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,7,1.54672661166004
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,0,0.437513500523107
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,1,0.5268309095692834
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,2,0.6467394809609802
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,3,0.7806512514657601
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,4,0.8214976528588215
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,5,1.035219371299269
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,6,1.2627568573473242
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,7,1.4519195575643193
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,0,0.4392133164443435
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,1,0.5231988153891219
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,2,0.6291241420164766
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,3,0.8562601279622368
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,4,0.9218916649044288
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,5,1.175117984061799
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,6,1.401601292570227
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,7,1.54672661166004
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,0,0.37534745345164633
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,1,0.4167291707069029
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,2,0.5160173767102219
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,3,0.6000193608478822
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,4,0.7342448220861398
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,5,0.7744080356068779
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,6,1.0836492357828498
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,7,1.2760754938853767
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,0,0.437513500523107
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,1,0.5268309095692836
