singular_index,singular_value,p,cumulative_energy
0,7.573143487472172,0.7753655363970088,0.7753655363970088
1,3.0271229606337497,0.12388372259171648,0.8992492589887253
2,2.729902040789919,0.10075074101127461,0.9999999999999999
