model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.3272789418697357,1.0,4061,124
ft_0,val_base,val,forecast/mae,0.547595202922821,1.6731757924736144,4061,124
ft_1,val_base,val,forecast/mae,0.4410332143306732,1.3475758990513182,4061,124
ft_2,val_base,val,forecast/mae,0.348133385181427,1.0637207001237245,4061,124
ft_3,val_base,val,forecast/mae,0.41894787549972534,1.2800942007031906,4061,124
ft_4,val_base,val,forecast/mae,0.5249746441841125,1.604058731016871,4061,124
merged,val_base,val,forecast/mae,0.35116198658943176,1.0729745842590814,4061,124
base,val_base,val,forecast/mse,0.45005422830581665,1.0,4061,124
ft_0,val_base,val,forecast/mse,0.4936750531196594,1.0969234862608646,4061,124
ft_1,val_base,val,forecast/mse,0.5243937969207764,1.1651791360672323,4061,124
ft_2,val_base,val,forecast/mse,0.4620039165019989,1.0265516629877374,4061,124
ft_3,val_base,val,forecast/mse,0.4922824501991272,1.0938291859900404,4061,124
ft_4,val_base,val,forecast/mse,0.5842337608337402,1.298140810793021,4061,124
merged,val_base,val,forecast/mse,0.4013359546661377,0.891750214583976,4061,124
base,val_base,val,forecast/rmse,0.6708608114250054,1.0,4061,124
ft_0,val_base,val,forecast/rmse,0.702620134297089,1.0473411508485972,4061,124
ft_1,val_base,val,forecast/rmse,0.7241503966171505,1.0794346372371197,4061,124
ft_2,val_base,val,forecast/rmse,0.6797086997398215,1.0131888584996072,4061,124
ft_3,val_base,val,forecast/rmse,0.7016284274451308,1.0458628906267016,4061,124
ft_4,val_base,val,forecast/rmse,0.7643518566954228,1.1393598249863917,4061,124
merged,val_base,val,forecast/rmse,0.6335108165344437,0.9443252694829127,4061,124
base,val_0,val,forecast/mae,0.5491198301315308,1.0,717,124
ft_0,val_0,val,forecast/mae,0.22799158096313477,0.4151945867781244,717,124
ft_1,val_0,val,forecast/mae,0.20612496137619019,0.3753733703749454,717,124
ft_2,val_0,val,forecast/mae,0.2356630116701126,0.4291649995842696,717,124
ft_3,val_0,val,forecast/mae,0.459933876991272,0.837583805489421,717,124
