i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.2455289147844022,1
0,2,0.1783482602501772,2
1,0,0.2455289147844022,1
1,1,1.0,0
1,2,0.20900535082801538,1
2,0,0.1783482602501772,2
2,1,0.20900535082801538,1
2,2,1.0,0
