merge_scale,metric,value,selected
0.0,forecast/mse,0.3983822166919708,0
0.05,forecast/mse,0.38231807947158813,0
0.1,forecast/mse,0.36851584911346436,0
0.15,forecast/mse,0.3570207953453064,0
0.2,forecast/mse,0.3479171693325043,0
0.25,forecast/mse,0.3413395583629608,0
0.3,forecast/mse,0.3374858796596527,0
0.35,forecast/mse,0.3366312086582184,1
0.4,forecast/mse,0.3390693664550781,0
0.45,forecast/mse,0.34511598944664,0
0.5,forecast/mse,0.35510680079460144,0
0.55,forecast/mse,0.3694280683994293,0
0.6,forecast/mse,0.3884240686893463,0
0.65,forecast/mse,0.4124695360660553,0
0.7,forecast/mse,0.4419136345386505,0
0.75,forecast/mse,0.4770313501358032,0
0.8,forecast/mse,0.5180924534797668,0
0.85,forecast/mse,0.5653577446937561,0
0.9,forecast/mse,0.6190358996391296,0
0.95,forecast/mse,0.6793036460876465,0
1.0,forecast/mse,0.7462444305419922,0
1.05,forecast/mse,0.8197624683380127,0
1.1,forecast/mse,0.8997129797935486,0
1.15,forecast/mse,0.9859429597854614,0
1.2,forecast/mse,1.0783075094223022,0
