i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.0659256186984879,1
0,2,0.10665218167252055,2
1,0,0.0659256186984879,1
1,1,1.0,0
1,2,0.21742861850991915,1
2,0,0.10665218167252055,2
2,1,0.21742861850991915,1
2,2,1.0,0
