i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.48039820968582597,1
0,2,0.06309468831672424,2
1,0,0.48039820968582597,1
1,1,1.0,0
1,2,0.15113975322671705,1
2,0,0.06309468831672424,2
2,1,0.15113975322671705,1
2,2,1.0,0
