parameter,shape,rank,i,j,angle_index,angle_rad
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,3,0.9850241446928887
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,4,1.1137962373078207
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,5,1.301399306230052
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,6,1.4558017796155165
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,7,1.4879204215738364
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,0,0.45536907688744477
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,1,0.5599070048787546
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,2,0.6394493201463949
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,3,0.7718267672497612
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,4,0.9451171161707822
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,5,1.1171214102186153
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,6,1.378439791079563
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,7,1.4980262814872276
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,0,0.6134897147621188
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,1,0.8997896555075554
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,2,0.9408395588924934
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,3,1.046528541062384
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,4,1.3119084382721535
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,5,1.408485665196036
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,6,1.4514486273752707
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,7,1.5448275389939032
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,0,0.45536907688744505
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,1,0.5599070048787548
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,2,0.6394493201463947
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,3,0.7718267672497614
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,4,0.945117116170782
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,5,1.1171214102186153
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,6,1.3784397910795627
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,7,1.4980262814872276
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,0,0.4953982216584168
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,1,0.6589609910366658
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,2,0.7153927753298654
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,3,0.856280831639018
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,4,1.0090675470541541
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,5,1.2192696382134833
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,6,1.2704783969950624
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,7,1.526115677306825
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,0,0.613489714762119
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,1,0.8997896555075559
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,2,0.9408395588924933
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,3,1.0465285410623841
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,4,1.3119084382721535
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,5,1.408485665196036
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,6,1.4514486273752707
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,7,1.5448275389939032
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,0,0.49539822165841607
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,1,0.6589609910366655
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,2,0.7153927753298644
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,3,0.8562808316390185
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,4,1.0090675470541541
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,5,1.219269638213483
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,6,1.2704783969950624
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,7,1.526115677306825
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,0,0.40875552535707627
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,1,0.5716225785625628
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,2,0.7904329630860809
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,3,1.0137004015558815
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,4,1.09176198836155
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,5,1.2639042262490399
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,6,1.4378509174215504
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,7,1.5151282023139152
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,0,0.6010152195151405
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,1,0.9812419243909117
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,2,1.017417126842964
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,3,1.0562739318463434
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,4,1.230624311864686
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,5,1.350261130374124
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,6,1.430864073647231
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,7,1.5535283524615238
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,0,0.40875552535707627
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,1,0.5716225785625624
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,2,0.7904329630860802
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,3,1.0137004015558817
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,4,1.0917619883615497
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,5,1.26390422624904
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,6,1.4378509174215501
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,7,1.5151282023139152
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,0,0.3404347729899657
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,1,0.8224432089837004
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,2,0.8405265468406418
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,3,1.0519485970067612
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,4,1.0790756720292058
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,5,1.1983662136820934
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,6,1.424929702510658
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,7,1.5686399658264507
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,0,0.601015219515141
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,1,0.9812419243909116
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,2,1.017417126842964
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,3,1.0562739318463434
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,4,1.2306243118646858
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,5,1.3502611303741239
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,6,1.430864073647231
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,7,1.5535283524615238
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,0,0.3404347729899657
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,1,0.8224432089837004
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,2,0.8405265468406417
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,3,1.0519485970067612
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,4,1.0790756720292056
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,5,1.1983662136820932
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,6,1.4249297025106578
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,7,1.5686399658264507
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,0,0.5926125380614462
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,1,0.8186154158807162
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,2,0.9233813291398777
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,3,0.9800101499722959
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,4,1.0946513174248755
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,5,1.1583990745948776
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,6,1.3581031832853188
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,7,1.4933358492865045
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,0,0.8960300422704318
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,1,1.148419054695752
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,2,1.2544552080360267
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,3,1.2948842431879821
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,4,1.3539018253882642
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,5,1.4135323064441792
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,6,1.4396790000796276
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,7,1.5631795036973495
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,0,0.5926125380614462
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,1,0.8186154158807165
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,2,0.9233813291398777
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,3,0.9800101499722959
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,4,1.0946513174248758
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,5,1.1583990745948776
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,6,1.3581031832853185
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,7,1.4933358492865045
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,0,0.5905150751876728
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,1,1.0934562046885767
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,2,1.1782949730347316
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,3,1.26486433552078
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,4,1.3293621738367265
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,5,1.3725108093254055
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,6,1.384095569855893
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,7,1.5023055400122072
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,0,0.8960300422704314
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,1,1.148419054695752
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,2,1.254455208036027
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,3,1.2948842431879823
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,4,1.3539018253882642
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,5,1.4135323064441794
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,6,1.4396790000796276
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,7,1.5631795036973495
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,0,0.5905150751876734
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,1,1.0934562046885765
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,2,1.1782949730347316
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,3,1.26486433552078
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,4,1.3293621738367263
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,5,1.3725108093254053
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,6,1.384095569855893
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,7,1.5023055400122072
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,0,0.4648747736580432
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,1,0.6552124131873417
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,2,0.7667349209018551
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,3,1.0085362355702707
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,4,1.0766921067004795
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,5,1.304435278688329
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,6,1.435459752502574
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,7,1.5381935839082852
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,0,0.4911713732375475
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,1,0.5576290277316266
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,2,0.843368256382564
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,3,1.04771156449962
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,4,1.101296124966247
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,5,1.2544285573425753
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,6,1.364807821318337
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,7,1.499637427875914
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,0,0.464874773658043
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,1,0.6552124131873417
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,2,0.7667349209018552
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,3,1.008536235570271
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,4,1.07669210670048
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,5,1.3044352786883293
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,6,1.4354597525025738
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,7,1.5381935839082852
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,0,0.4073787783442827
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,1,0.6370726001252194
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,2,0.8225537760790461
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,3,1.023134193078123
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,4,1.1999496301066872
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,5,1.2409854292790148
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,6,1.4392869104930246
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,7,1.4826578604890581
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,0,0.49117137323754706
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,1,0.5576290277316255
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,2,0.8433682563825641
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,3,1.04771156449962
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,4,1.1012961249662467
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,5,1.2544285573425755
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,6,1.364807821318337
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,7,1.499637427875914
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,0,0.4073787783442827
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,1,0.6370726001252188
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,2,0.8225537760790459
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,3,1.023134193078123
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,4,1.1999496301066872
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,5,1.2409854292790148
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,6,1.4392869104930246
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,7,1.482657860489058
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,0,0.5495567623343172
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,1,0.6289075200932611
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,2,0.7343556424359934
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,3,0.783629695669002
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,4,0.9934739606902067
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,5,1.1347516441710432
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,6,1.2153038828956306
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,7,1.5342819347203496
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,0,0.8980980698749966
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,1,0.9653630021566818
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,2,1.0624873681745886
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,3,1.179115984717694
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,4,1.288926670345332
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,5,1.461098804529657
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,6,1.5111354556444019
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,7,1.5692526472474544
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,0,0.549556762334318
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,1,0.6289075200932611
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,2,0.7343556424359937
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,3,0.783629695669002
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,4,0.9934739606902067
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,5,1.134751644171043
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,6,1.2153038828956306
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,7,1.5342819347203496
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,0,0.6456098655294951
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,1,0.8550911535873926
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,2,0.8991723253022188
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,3,1.1294340348055365
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,4,1.1810588735356586
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,5,1.30306401823364
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,6,1.3996186973124942
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,7,1.5205214522797763
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,0,0.8980980698749966
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,1,0.965363002156682
