segment,tau_norm,tau_over_base,base_norm
0,0.4867066247437428,0.0044063779197465215,110.45503440879189
1,0.7189901782739824,0.006509347284371068,110.45503440879189
2,0.8172037755082615,0.007398519948704253,110.45503440879189
