merge_scale,metric,value,selected
0.0,forecast/mse,0.7966240048408508,0
0.05,forecast/mse,0.692865788936615,0
0.1,forecast/mse,0.5874524116516113,0
0.15,forecast/mse,0.48794883489608765,0
0.2,forecast/mse,0.40246060490608215,0
0.25,forecast/mse,0.3380710780620575,0
0.3,forecast/mse,0.2995890974998474,0
0.35,forecast/mse,0.28850579261779785,1
0.4,forecast/mse,0.30235469341278076,0
0.45,forecast/mse,0.3351472318172455,0
0.5,forecast/mse,0.37883976101875305,0
0.55,forecast/mse,0.4264364242553711,0
0.6,forecast/mse,0.4733346402645111,0
0.65,forecast/mse,0.5169600248336792,0
0.7,forecast/mse,0.5563454627990723,0
0.75,forecast/mse,0.5915644764900208,0
0.8,forecast/mse,0.623133659362793,0
0.85,forecast/mse,0.6518082022666931,0
0.9,forecast/mse,0.6782770752906799,0
0.95,forecast/mse,0.7030844688415527,0
1.0,forecast/mse,0.726722002029419,0
1.05,forecast/mse,0.7496141195297241,0
1.1,forecast/mse,0.7720275521278381,0
1.15,forecast/mse,0.7941640615463257,0
1.2,forecast/mse,0.8161956071853638,0
1.25,forecast/mse,0.8382604718208313,0
1.3,forecast/mse,0.8604638576507568,0
1.35,forecast/mse,0.8828778862953186,0
1.4,forecast/mse,0.9055647253990173,0
1.45,forecast/mse,0.9285709261894226,0
1.5,forecast/mse,0.9519742131233215,0
