segment,tau_norm,tau_over_base,base_norm
0,0.4522938518834558,0.004684548251362472,96.55015331561778
1,2.572416449403486,0.026643318120835927,96.55015331561778
2,0.5737017223908852,0.00594200736808239,96.55015331561778
3,1.1151152910136188,0.011549596274263397,96.55015331561778
4,0.6017670038277956,0.006232688226404451,96.55015331561778
