merge_scale,metric,value,selected
0.0,forecast/mse,1.5756009817123413,0
0.05,forecast/mse,1.4420479536056519,0
0.1,forecast/mse,1.2917169332504272,0
0.15,forecast/mse,1.127827525138855,0
0.2,forecast/mse,0.9560880661010742,0
0.25,forecast/mse,0.7903766632080078,0
0.3,forecast/mse,0.6505547761917114,0
0.35,forecast/mse,0.5538715124130249,0
0.4,forecast/mse,0.5056543350219727,0
0.45,forecast/mse,0.5009540319442749,1
0.5,forecast/mse,0.532951295375824,0
0.55,forecast/mse,0.5970792174339294,0
0.6,forecast/mse,0.6924727559089661,0
0.65,forecast/mse,0.8233214020729065,0
0.7,forecast/mse,1.0009466409683228,0
0.75,forecast/mse,1.2445471286773682,0
0.8,forecast/mse,1.5807369947433472,0
0.85,forecast/mse,2.040817975997925,0
0.9,forecast/mse,2.6428425312042236,0
0.95,forecast/mse,3.368954658508301,0
1.0,forecast/mse,4.174111366271973,0
1.05,forecast/mse,5.009618282318115,0
1.1,forecast/mse,5.844854831695557,0
1.15,forecast/mse,6.66753625869751,0
1.2,forecast/mse,7.479006767272949,0
