merge_scale,split,metric,value
0.0,test,forecast/mse,0.6959611773490906
0.0,test,forecast/rmse,0.8342428767146235
0.0,test,forecast/mae,0.6507561206817627
0.05,test,forecast/mse,0.5516020655632019
0.05,test,forecast/rmse,0.7426991756850158
0.05,test,forecast/mae,0.5688838958740234
0.1,test,forecast/mse,0.42737290263175964
0.1,test,forecast/rmse,0.6537376405193138
0.1,test,forecast/mae,0.4925672709941864
0.15,test,forecast/mse,0.3299155831336975
0.15,test,forecast/rmse,0.5743827845032418
0.15,test,forecast/mae,0.4307260513305664
0.2,test,forecast/mse,0.2630833387374878
0.2,test,forecast/rmse,0.5129165026956023
0.2,test,forecast/mae,0.38992413878440857
0.25,test,forecast/mse,0.22758159041404724
0.25,test,forecast/rmse,0.47705512303511344
0.25,test,forecast/mae,0.3695882558822632
0.3,test,forecast/mse,0.22139625251293182
0.3,test,forecast/rmse,0.4705276320397473
0.3,test,forecast/mae,0.36629217863082886
0.35,test,forecast/mse,0.24061742424964905
0.35,test,forecast/rmse,0.4905276997781563
0.35,test,forecast/mae,0.3765268623828888
0.4,test,forecast/mse,0.2801745533943176
0.4,test,forecast/rmse,0.529315173969458
0.4,test,forecast/mae,0.39839494228363037
0.45,test,forecast/mse,0.3346540629863739
0.45,test,forecast/rmse,0.5784929238861733
0.45,test,forecast/mae,0.4318311810493469
0.5,test,forecast/mse,0.3990239202976227
0.5,test,forecast/rmse,0.6316834019488107
0.5,test,forecast/mae,0.47645726799964905
0.55,test,forecast/mse,0.4689302146434784
0.55,test,forecast/rmse,0.6847847944014809
0.55,test,forecast/mae,0.5262069702148438
0.6,test,forecast/mse,0.5409536957740784
0.6,test,forecast/rmse,0.7354955443604525
0.6,test,forecast/mae,0.5753211379051208
0.65,test,forecast/mse,0.6126053333282471
0.65,test,forecast/rmse,0.7826910842268788
0.65,test,forecast/mae,0.6212627291679382
0.7,test,forecast/mse,0.6820431351661682
0.7,test,forecast/rmse,0.8258590286278695
0.7,test,forecast/mae,0.6632563471794128
0.75,test,forecast/mse,0.7478002309799194
0.75,test,forecast/rmse,0.8647544339174673
0.75,test,forecast/mae,0.7009949088096619
0.8,test,forecast/mse,0.8087361454963684
0.8,test,forecast/rmse,0.8992975845049115
0.8,test,forecast/mae,0.734562873840332
0.85,test,forecast/mse,0.8639549612998962
0.85,test,forecast/rmse,0.9294917758107902
0.85,test,forecast/mae,0.7640277743339539
0.9,test,forecast/mse,0.9128618240356445
0.9,test,forecast/rmse,0.9554380273129411
0.9,test,forecast/mae,0.789388120174408
0.95,test,forecast/mse,0.9552863240242004
0.95,test,forecast/rmse,0.9773874994208799
0.95,test,forecast/mae,0.8105323910713196
1.0,test,forecast/mse,0.9916737079620361
1.0,test,forecast/rmse,0.9958281518224096
1.0,test,forecast/mae,0.82737135887146
1.05,test,forecast/mse,1.0235005617141724
1.05,test,forecast/rmse,1.011682045760511
1.05,test,forecast/mae,0.8402445316314697
1.1,test,forecast/mse,1.0534272193908691
1.1,test,forecast/rmse,1.0263660260310983
1.1,test,forecast/mae,0.8503317832946777
1.15,test,forecast/mse,1.0853643417358398
1.15,test,forecast/rmse,1.0418082077502748
1.15,test,forecast/mae,0.8596787452697754
1.2,test,forecast/mse,1.1240699291229248
1.2,test,forecast/rmse,1.0602216415084749
1.2,test,forecast/mae,0.8709501624107361
0.0,val,forecast/mse,0.6400031447410583
0.0,val,forecast/rmse,0.8000019654607471
0.0,val,forecast/mae,0.4617122411727905
0.05,val,forecast/mse,0.5964899659156799
0.05,val,forecast/rmse,0.7723276286108636
0.05,val,forecast/mae,0.434954434633255
0.1,val,forecast/mse,0.5499093532562256
0.1,val,forecast/rmse,0.7415587321690883
0.1,val,forecast/mae,0.41000139713287354
0.15,val,forecast/mse,0.4999695420265198
0.15,val,forecast/rmse,0.7070852438189612
0.15,val,forecast/mae,0.38847532868385315
0.2,val,forecast/mse,0.44657933712005615
0.2,val,forecast/rmse,0.6682659179698275
0.2,val,forecast/mae,0.3699902296066284
0.25,val,forecast/mse,0.3903748393058777
0.25,val,forecast/rmse,0.6247998393932873
0.25,val,forecast/mae,0.3542861342430115
0.3,val,forecast/mse,0.33437690138816833
0.3,val,forecast/rmse,0.5782533193922611
0.3,val,forecast/mae,0.34092453122138977
0.35,val,forecast/mse,0.28455933928489685
0.35,val,forecast/rmse,0.5334410363713096
0.35,val,forecast/mae,0.3298211097717285
0.4,val,forecast/mse,0.24745741486549377
0.4,val,forecast/rmse,0.4974509170415648
0.4,val,forecast/mae,0.3221568763256073
0.45,val,forecast/mse,0.22727848589420319
0.45,val,forecast/rmse,0.4767373342776955
0.45,val,forecast/mae,0.3221082091331482
0.5,val,forecast/mse,0.22419953346252441
0.5,val,forecast/rmse,0.4734971314195308
0.5,val,forecast/mae,0.3336431384086609
0.55,val,forecast/mse,0.23544247448444366
0.55,val,forecast/rmse,0.4852241487028893
0.55,val,forecast/mae,0.35278263688087463
0.6,val,forecast/mse,0.2568850517272949
0.6,val,forecast/rmse,0.5068382895236851
0.6,val,forecast/mae,0.37452858686447144
0.65,val,forecast/mse,0.28481748700141907
0.65,val,forecast/rmse,0.5336829461407017
0.65,val,forecast/mae,0.39717933535575867
0.7,val,forecast/mse,0.3166680932044983
0.7,val,forecast/rmse,0.5627327013818357
0.7,val,forecast/mae,0.42104730010032654
0.75,val,forecast/mse,0.35099753737449646
0.75,val,forecast/rmse,0.5924504514088047
0.75,val,forecast/mae,0.4458365738391876
0.8,val,forecast/mse,0.38716667890548706
0.8,val,forecast/rmse,0.6222271923545989
0.8,val,forecast/mae,0.47069254517555237
0.85,val,forecast/mse,0.42505037784576416
0.85,val,forecast/rmse,0.6519588774192465
0.85,val,forecast/mae,0.4956217110157013
0.9,val,forecast/mse,0.4651072323322296
0.9,val,forecast/rmse,0.6819877068776458
0.9,val,forecast/mae,0.5210297703742981
0.95,val,forecast/mse,0.5083706974983215
0.95,val,forecast/rmse,0.7130011903905361
0.95,val,forecast/mae,0.5476598143577576
1.0,val,forecast/mse,0.5565740466117859
1.0,val,forecast/rmse,0.7460389042213454
1.0,val,forecast/mae,0.5766541361808777
1.05,val,forecast/mse,0.6121521592140198
1.05,val,forecast/rmse,0.782401533238541
1.05,val,forecast/mae,0.6089277863502502
1.1,val,forecast/mse,0.6783198714256287
1.1,val,forecast/rmse,0.823601767497878
1.1,val,forecast/mae,0.64520663022995
1.15,val,forecast/mse,0.7589578628540039
1.15,val,forecast/rmse,0.871181877023394
1.15,val,forecast/mae,0.6865111589431763
1.2,val,forecast/mse,0.8585235476493835
1.2,val,forecast/rmse,0.9265654578330575
1.2,val,forecast/mae,0.7341543436050415
