model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,test,test,event_recall,0.7464788732394366,1.0,87742,8
ft_0,test,test,event_recall,0.7746478873239436,1.0377358490566038,87742,8
ft_1,test,test,event_recall,0.8732394366197183,1.169811320754717,87742,8
merged,test,test,event_recall,0.8309859154929577,1.1132075471698113,87742,8
standard,test,test,event_recall,0.8169014084507042,1.0943396226415094,87742,8
base,test,test,event_tp,53.0,1.0,87742,8
ft_0,test,test,event_tp,55.0,1.0377358490566038,87742,8
ft_1,test,test,event_tp,62.0,1.169811320754717,87742,8
merged,test,test,event_tp,59.0,1.1132075471698113,87742,8
standard,test,test,event_tp,58.0,1.0943396226415094,87742,8
base,test,test,pa_f1,0.792707790052629,1.0,87742,8
ft_0,test,test,pa_f1,0.7660163755647492,0.9663288101582707,87742,8
ft_1,test,test,pa_f1,0.766628260186446,0.9671007019314752,87742,8
merged,test,test,pa_f1,0.7669225987466608,0.967472009699493,87742,8
standard,test,test,pa_f1,0.7665523334372726,0.9670049204214078,87742,8
base,test,test,pa_precision,0.9390586385082004,1.0,87742,8
ft_0,test,test,pa_precision,0.6626336437962325,0.7056360664003901,87742,8
ft_1,test,test,pa_precision,0.6673048869438366,0.7106104555983054,87742,8
merged,test,test,pa_precision,0.649460774549697,0.6916083276561281,87742,8
standard,test,test,pa_precision,0.663458078445484,0.7065140037468388,87742,8
base,test,test,pa_recall,0.6858232832882106,1.0,87742,8
ft_0,test,test,pa_recall,0.9076216260562803,1.3234045098391054,87742,8
ft_1,test,test,pa_recall,0.9006891459512676,1.3132962497757044,87742,8
merged,test,test,pa_recall,0.9362539995077529,1.365153418266643,87742,8
standard,test,test,pa_recall,0.9075806054639429,1.323344697649381,87742,8
base,test,test,point_auprc,0.5433718214140107,1.0,87742,8
ft_0,test,test,point_auprc,0.5590884551729348,1.0289242708943296,87742,8
ft_1,test,test,point_auprc,0.5233177151470912,0.9630932163270209,87742,8
merged,test,test,point_auprc,0.5549369966844448,1.0212840909569771,87742,8
standard,test,test,point_auprc,0.5626670985750799,1.0355102646119139,87742,8
base,test,test,point_auroc,0.7704945489715566,1.0,87742,8
ft_0,test,test,point_auroc,0.787863163919297,1.022542164601844,87742,8
ft_1,test,test,point_auroc,0.7915649033710889,1.0273465327271383,87742,8
merged,test,test,point_auroc,0.8033872991063684,1.0426904384706115,87742,8
standard,test,test,point_auroc,0.799258522819804,1.0373318330241805,87742,8
base,test,test,point_f1,0.5805388610792913,1.0,87742,8
ft_0,test,test,point_f1,0.601803717052268,1.0366295133687395,87742,8
ft_1,test,test,point_f1,0.6056518494529787,1.0432580660095678,87742,8
merged,test,test,point_f1,0.6412555375799452,1.1045867564968421,87742,8
standard,test,test,point_f1,0.6366420873511061,1.0966399151428246,87742,8
base,test,test,point_precision,0.4701008920175862,1.0,87742,8
ft_0,test,test,point_precision,0.5056236220032932,1.0755640556929174,87742,8
ft_1,test,test,point_precision,0.46109812833651354,0.9808492946217684,87742,8
merged,test,test,point_precision,0.507794353583487,1.08018164229412,87742,8
standard,test,test,point_precision,0.48649820120497594,1.034880404325581,87742,8
base,test,test,point_recall,0.7587989170563623,1.0,87742,8
ft_0,test,test,point_recall,0.7431700713758307,0.9794031787220241,87742,8
ft_1,test,test,point_recall,0.8822298793994585,1.1626662341874798,87742,8
merged,test,test,point_recall,0.8698826811059152,1.146394204778895,87742,8
standard,test,test,point_recall,0.9208302567889081,1.2135365985511948,87742,8
base,test,test,window_auprc,0.6230815250188054,1.0,87742,8
ft_0,test,test,window_auprc,0.6421271933231164,1.0305668962079018,87742,8
ft_1,test,test,window_auprc,0.6094581576501035,0.9781354978093906,87742,8
merged,test,test,window_auprc,0.6393666640235279,1.026136449807641,87742,8
standard,test,test,window_auprc,0.6494152211043598,1.0422636445283135,87742,8
base,test,test,window_auroc,0.7746432785430754,1.0,87742,8
ft_0,test,test,window_auroc,0.7917565258222432,1.022091777923064,87742,8
ft_1,test,test,window_auroc,0.7945189134060141,1.0256577903836204,87742,8
merged,test,test,window_auroc,0.8034171904713517,1.0371447254824098,87742,8
standard,test,test,window_auroc,0.8010889340843476,1.0341391402646782,87742,8
base,test,test,window_f1,0.6366395437063395,1.0,87742,8
ft_0,test,test,window_f1,0.6584599426444566,1.0342743380517723,87742,8
ft_1,test,test,window_f1,0.6620276763910407,1.0398783470736024,87742,8
merged,test,test,window_f1,0.6941529656023793,1.0903390662182442,87742,8
standard,test,test,window_f1,0.6904636874442052,1.0845441416103632,87742,8
base,test,test,window_precision,0.5186171913297385,1.0,87742,8
ft_0,test,test,window_precision,0.5989787139566508,1.1549534492307607,87742,8
ft_1,test,test,window_precision,0.5405312694294964,1.0422548239165963,87742,8
merged,test,test,window_precision,0.5924427097052274,1.1423506964476047,87742,8
standard,test,test,window_precision,0.563720551351583,1.0869685015766624,87742,8
base,test,test,window_recall,0.8242048572299563,1.0,87742,8
ft_0,test,test,window_recall,0.7310571418893744,0.8869847532157975,87742,8
ft_1,test,test,window_recall,0.853978254242455,1.0361237825175686,87742,8
merged,test,test,window_recall,0.8380245909968499,1.0167673529774381,87742,8
standard,test,test,window_recall,0.8907292619313756,1.0807134344306086,87742,8
