step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.432890605559212,0.5,0.134218788881576,256,0,7
1,0.567109394440788,0.5,0.567109394440788,0.5,0.134218788881576,256,0,7
