merge_scale,metric,value,selected
0.0,forecast/mse,0.3831087350845337,0
0.05,forecast/mse,0.3626338541507721,0
0.1,forecast/mse,0.3467447757720947,0
0.15,forecast/mse,0.3350084722042084,0
0.2,forecast/mse,0.3270231783390045,0
0.25,forecast/mse,0.32237014174461365,0
0.3,forecast/mse,0.32068392634391785,1
0.35,forecast/mse,0.3216235637664795,0
0.4,forecast/mse,0.3249107301235199,0
0.45,forecast/mse,0.33032092452049255,0
0.5,forecast/mse,0.3376983106136322,0
0.55,forecast/mse,0.3469473719596863,0
0.6,forecast/mse,0.35796046257019043,0
0.65,forecast/mse,0.3706471920013428,0
0.7,forecast/mse,0.3848980963230133,0
0.75,forecast/mse,0.40059781074523926,0
0.8,forecast/mse,0.4176490306854248,0
0.85,forecast/mse,0.43597856163978577,0
0.9,forecast/mse,0.4554995596408844,0
0.95,forecast/mse,0.47608914971351624,0
1.0,forecast/mse,0.4976198971271515,0
1.05,forecast/mse,0.5199722051620483,0
1.1,forecast/mse,0.5430595874786377,0
1.15,forecast/mse,0.5668268799781799,0
1.2,forecast/mse,0.5912032127380371,0
