i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.2566258575991107,1
0,2,0.23445986592583656,2
1,0,0.2566258575991107,1
1,1,1.0,0
1,2,0.2878622214397681,1
2,0,0.23445986592583656,2
2,1,0.2878622214397681,1
2,2,1.0,0
