merge_scale,metric,value,selected
0.0,forecast/mse,0.6871849298477173,0
0.05,forecast/mse,0.6094838380813599,0
0.1,forecast/mse,0.5410815477371216,0
0.15,forecast/mse,0.4926460087299347,0
0.2,forecast/mse,0.4639454782009125,0
0.25,forecast/mse,0.45022478699684143,0
0.3,forecast/mse,0.44953224062919617,1
0.35,forecast/mse,0.4624089300632477,0
0.4,forecast/mse,0.48969927430152893,0
0.45,forecast/mse,0.5315342545509338,0
0.5,forecast/mse,0.5873842239379883,0
0.55,forecast/mse,0.6565008163452148,0
0.6,forecast/mse,0.7382760047912598,0
0.65,forecast/mse,0.8326525688171387,0
0.7,forecast/mse,0.9402458667755127,0
0.75,forecast/mse,1.0622714757919312,0
0.8,forecast/mse,1.2004930973052979,0
0.85,forecast/mse,1.3567372560501099,0
0.9,forecast/mse,1.5320398807525635,0
0.95,forecast/mse,1.7258424758911133,0
1.0,forecast/mse,1.9354604482650757,0
1.05,forecast/mse,2.1556501388549805,0
1.1,forecast/mse,2.3792965412139893,0
1.15,forecast/mse,2.5990707874298096,0
1.2,forecast/mse,2.8089630603790283,0
