step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.1354257482330838,0.2,0.3228712588345811,256,0,7
1,0.5696086735929278,0.5,0.17923149489405943,0.2,0.3228712588345811,256,0,7
2,0.43736046461057015,0.3333333333333333,0.24459468165868586,0.2,0.3228712588345811,256,0,7
3,0.31812988231883427,0.25,0.2609217568057267,0.2,0.3228712588345811,256,0,7
4,0.17982631840844415,0.2,0.17982631840844415,0.2,0.3228712588345811,256,0,7
