merge_scale,metric,value,selected
0.0,forecast/mse,0.08433479070663452,0
0.05,forecast/mse,0.08110164850950241,1
0.1,forecast/mse,0.0827181413769722,0
0.15,forecast/mse,0.08882833272218704,0
0.2,forecast/mse,0.09918082505464554,0
0.25,forecast/mse,0.11367113143205643,0
0.3,forecast/mse,0.13231509923934937,0
0.35,forecast/mse,0.15519709885120392,0
0.4,forecast/mse,0.18244418501853943,0
0.45,forecast/mse,0.21417556703090668,0
0.5,forecast/mse,0.2505641579627991,0
0.55,forecast/mse,0.2918596863746643,0
0.6,forecast/mse,0.33836665749549866,0
0.65,forecast/mse,0.39037978649139404,0
0.7,forecast/mse,0.44820573925971985,0
0.75,forecast/mse,0.5121597051620483,0
0.8,forecast/mse,0.5825738906860352,0
0.85,forecast/mse,0.659813404083252,0
0.9,forecast/mse,0.7442192435264587,0
0.95,forecast/mse,0.8360814452171326,0
1.0,forecast/mse,0.9356717467308044,0
1.05,forecast/mse,1.0431315898895264,0
1.1,forecast/mse,1.1585074663162231,0
1.15,forecast/mse,1.2817171812057495,0
1.2,forecast/mse,1.4125425815582275,0
