model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.21926069259643555,1.0,9817,124
ft_0,val_base,val,forecast/mae,0.25150108337402344,1.1470413615673858,9817,124
ft_1,val_base,val,forecast/mae,0.29388415813446045,1.3403412834938662,9817,124
ft_2,val_base,val,forecast/mae,0.2537233531475067,1.1571766473186422,9817,124
merged,val_base,val,forecast/mae,0.23262877762317657,1.0609689081450906,9817,124
base,val_base,val,forecast/mse,0.15423019230365753,1.0,9817,124
ft_0,val_base,val,forecast/mse,0.1734597235918045,1.1246807191310941,9817,124
ft_1,val_base,val,forecast/mse,0.2012435495853424,1.3048259006843628,9817,124
ft_2,val_base,val,forecast/mse,0.1784248799085617,1.156873873030439,9817,124
merged,val_base,val,forecast/mse,0.15891094505786896,1.030349133877728,9817,124
base,val_base,val,forecast/rmse,0.39272152004143795,1.0,9817,124
ft_0,val_base,val,forecast/rmse,0.41648496202360596,1.060509650654389,9817,124
ft_1,val_base,val,forecast/rmse,0.44860177171444876,1.1422897621375947,9817,124
ft_2,val_base,val,forecast/rmse,0.4224036930574373,1.0755807143261908,9817,124
merged,val_base,val,forecast/rmse,0.3986363569192717,1.0150611478515605,9817,124
base,val_0,val,forecast/mae,0.48009294271469116,1.0,3193,124
ft_0,val_0,val,forecast/mae,0.43471086025238037,0.905472298331033,3193,124
ft_1,val_0,val,forecast/mae,0.4469325542449951,0.9309292315729737,3193,124
ft_2,val_0,val,forecast/mae,0.4734233021736145,0.9861076055328722,3193,124
merged,val_0,val,forecast/mae,0.4472770690917969,0.9316468318877246,3193,124
base,val_0,val,forecast/mse,1.2193033695220947,1.0,3193,124
ft_0,val_0,val,forecast/mse,1.132184624671936,0.928550394407337,3193,124
ft_1,val_0,val,forecast/mse,1.1492177248001099,0.942519928613455,3193,124
ft_2,val_0,val,forecast/mse,1.2156221866607666,0.9969809130743476,3193,124
merged,val_0,val,forecast/mse,1.1519311666488647,0.9447453320008158,3193,124
base,val_0,val,forecast/rmse,1.1042207068888423,1.0,3193,124
ft_0,val_0,val,forecast/rmse,1.0640416461172637,0.9636131975057924,3193,124
ft_1,val_0,val,forecast/rmse,1.0720157297353943,0.9708346556512366,3193,124
ft_2,val_0,val,forecast/rmse,1.1025525777307705,0.998489315453274,3193,124
merged,val_0,val,forecast/rmse,1.0732805628766715,0.97198010885039,3193,124
base,val_1,val,forecast/mae,0.5407706499099731,1.0,3193,124
ft_0,val_1,val,forecast/mae,0.5318061113357544,0.9834226606497392,3193,124
ft_1,val_1,val,forecast/mae,0.436567097902298,0.8073054593014195,3193,124
