merge_scale,metric,value,selected
0.0,forecast/mse,0.4062454104423523,0
0.05,forecast/mse,0.391131728887558,0
0.1,forecast/mse,0.37912654876708984,0
0.15,forecast/mse,0.37001556158065796,0
0.2,forecast/mse,0.36366966366767883,0
0.25,forecast/mse,0.3601437509059906,0
0.3,forecast/mse,0.35964420437812805,1
0.35,forecast/mse,0.3623995780944824,0
0.4,forecast/mse,0.36869895458221436,0
0.45,forecast/mse,0.3788478672504425,0
0.5,forecast/mse,0.3930599093437195,0
0.55,forecast/mse,0.41147005558013916,0
0.6,forecast/mse,0.4341498613357544,0
0.65,forecast/mse,0.4612405598163605,0
0.7,forecast/mse,0.4929411709308624,0
0.75,forecast/mse,0.5293589234352112,0
0.8,forecast/mse,0.5705040693283081,0
0.85,forecast/mse,0.6165127754211426,0
0.9,forecast/mse,0.6677117347717285,0
0.95,forecast/mse,0.7244796752929688,0
1.0,forecast/mse,0.7872979640960693,0
1.05,forecast/mse,0.8570141792297363,0
1.1,forecast/mse,0.9346060752868652,0
1.15,forecast/mse,1.020914912223816,0
1.2,forecast/mse,1.1158031225204468,0
