singular_index,singular_value,p,cumulative_energy
0,0.7991616279190638,0.8736496173202108,0.8736496173202108
1,0.2396404392235365,0.07855760943220812,0.952207226752419
2,0.18691626458018235,0.047792773247580994,1.0
