merge_scale,split,metric,value
0.0,test,forecast/mse,0.5120892524719238
0.0,test,forecast/rmse,0.715604117142938
0.0,test,forecast/mae,0.412814199924469
0.05,test,forecast/mse,0.4836721122264862
0.05,test,forecast/rmse,0.6954653925440764
0.05,test,forecast/mae,0.3991106152534485
0.1,test,forecast/mse,0.45815297961235046
0.1,test,forecast/rmse,0.676869987229712
0.1,test,forecast/mae,0.387174129486084
0.15,test,forecast/mse,0.43572527170181274
0.15,test,forecast/rmse,0.6600948959822465
0.15,test,forecast/mae,0.3772767186164856
0.2,test,forecast/mse,0.4165806472301483
0.2,test,forecast/rmse,0.6454305905596266
0.2,test,forecast/mae,0.36964136362075806
0.25,test,forecast/mse,0.400921493768692
0.25,test,forecast/rmse,0.6331836177355602
0.25,test,forecast/mae,0.3645726144313812
0.3,test,forecast/mse,0.38897690176963806
0.3,test,forecast/rmse,0.6236801277655382
0.3,test,forecast/mae,0.36237549781799316
0.35,test,forecast/mse,0.3901592791080475
0.35,test,forecast/rmse,0.6246273121694628
0.35,test,forecast/mae,0.3562803268432617
0.4,test,forecast/mse,0.37732696533203125
0.4,test,forecast/rmse,0.6142694566165823
0.4,test,forecast/mae,0.3675040900707245
0.45,test,forecast/mse,0.3782011866569519
0.45,test,forecast/rmse,0.6149806392537508
0.45,test,forecast/mae,0.3752816617488861
0.5,test,forecast/mse,0.38389021158218384
0.5,test,forecast/rmse,0.6195887439117853
0.5,test,forecast/mae,0.3864907920360565
0.55,test,forecast/mse,0.39460551738739014
0.55,test,forecast/rmse,0.6281763425881224
0.55,test,forecast/mae,0.400932639837265
0.6,test,forecast/mse,0.4104815423488617
0.6,test,forecast/rmse,0.6406883348000506
0.6,test,forecast/mae,0.4184410274028778
0.65,test,forecast/mse,0.43154972791671753
0.65,test,forecast/rmse,0.6569244461250605
0.65,test,forecast/mae,0.4387293756008148
0.7,test,forecast/mse,0.45771875977516174
0.7,test,forecast/rmse,0.6765491554759061
0.7,test,forecast/mae,0.46132904291152954
0.75,test,forecast/mse,0.48875921964645386
0.75,test,forecast/rmse,0.6991131665520639
0.75,test,forecast/mae,0.4858227074146271
0.8,test,forecast/mse,0.5243114829063416
0.8,test,forecast/rmse,0.7240935594979019
0.8,test,forecast/mae,0.5117825865745544
0.85,test,forecast/mse,0.5638822317123413
0.85,test,forecast/rmse,0.7509209224095047
0.85,test,forecast/mae,0.5386623740196228
