merge_scale,metric,value,selected
0.0,forecast/mse,0.42889222502708435,0
0.05,forecast/mse,0.40390509366989136,0
0.1,forecast/mse,0.38259074091911316,0
0.15,forecast/mse,0.364888459444046,0
0.2,forecast/mse,0.350748211145401,0
0.25,forecast/mse,0.340223491191864,0
0.3,forecast/mse,0.33343014121055603,0
0.35,forecast/mse,0.3305414915084839,1
0.4,forecast/mse,0.3318047523498535,0
0.45,forecast/mse,0.33748671412467957,0
0.5,forecast/mse,0.3478904068470001,0
0.55,forecast/mse,0.363281786441803,0
0.6,forecast/mse,0.3839032053947449,0
0.65,forecast/mse,0.4099986255168915,0
0.7,forecast/mse,0.4415554702281952,0
0.75,forecast/mse,0.4784402847290039,0
0.8,forecast/mse,0.5204913020133972,0
0.85,forecast/mse,0.5675468444824219,0
0.9,forecast/mse,0.6193908452987671,0
0.95,forecast/mse,0.6757970452308655,0
1.0,forecast/mse,0.7364935874938965,0
1.05,forecast/mse,0.8012047410011292,0
1.1,forecast/mse,0.8696869015693665,0
1.15,forecast/mse,0.9416975975036621,0
1.2,forecast/mse,1.0169681310653687,0
