i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.2577538569237234,1
0,2,0.3581807295090217,2
1,0,0.2577538569237234,1
1,1,1.0,0
1,2,0.2027637382936617,1
2,0,0.3581807295090217,2
2,1,0.2027637382936617,1
2,2,1.0,0
