singular_index,singular_value,p,cumulative_energy
0,0.9843857652463109,0.594449098216229,0.594449098216229
1,0.6456951574963037,0.2557638032723696,0.8502129014885986
2,0.4941345179867594,0.14978709851140135,1.0
