i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.3937300695934157,1
0,2,0.18875440468258572,2
1,0,0.3937300695934157,1
1,1,1.0,0
1,2,0.3993224650531225,1
2,0,0.18875440468258572,2
2,1,0.3993224650531225,1
2,2,1.0,0
