segment,tau_norm,tau_over_base,base_norm
0,0.9664812921186398,0.012937669074174268,74.70289173247572
1,1.1450861693020125,0.015328538731844126,74.70289173247572
2,0.358302740417997,0.004796370422997044,74.70289173247572
3,1.3860699695893042,0.01855443527612112,74.70289173247572
4,1.7823532225999799,0.023859226614451584,74.70289173247572
