merge_scale,metric,value,selected
0.0,forecast/mse,0.3275063931941986,0
0.05,forecast/mse,0.30916628241539,0
0.1,forecast/mse,0.2922150492668152,0
0.15,forecast/mse,0.2764652669429779,0
0.2,forecast/mse,0.26175597310066223,0
0.25,forecast/mse,0.24799136817455292,0
0.3,forecast/mse,0.2351573407649994,0
0.35,forecast/mse,0.22336603701114655,0
0.4,forecast/mse,0.21300294995307922,0
0.45,forecast/mse,0.20479489862918854,0
0.5,forecast/mse,0.1996629238128662,0
0.55,forecast/mse,0.1985459327697754,1
0.6,forecast/mse,0.20220215618610382,0
0.65,forecast/mse,0.2110387682914734,0
0.7,forecast/mse,0.2254200130701065,0
0.75,forecast/mse,0.2457956224679947,0
0.8,forecast/mse,0.2727451026439667,0
0.85,forecast/mse,0.3070714473724365,0
0.9,forecast/mse,0.3497714698314667,0
0.95,forecast/mse,0.4020840525627136,0
1.0,forecast/mse,0.4655015766620636,0
1.05,forecast/mse,0.5417406558990479,0
1.1,forecast/mse,0.6327406167984009,0
1.15,forecast/mse,0.7404355406761169,0
1.2,forecast/mse,0.8665810823440552,0
