merge_scale,split,metric,value
0.0,test,forecast/mse,0.4974514842033386
0.0,test,forecast/rmse,0.7053024062083857
0.0,test,forecast/mae,0.5101422071456909
0.05,test,forecast/mse,0.4799271821975708
0.05,test,forecast/rmse,0.6927677693120334
0.05,test,forecast/mae,0.4972931146621704
0.1,test,forecast/mse,0.46451517939567566
0.1,test,forecast/rmse,0.6815535044262304
0.1,test,forecast/mae,0.48583585023880005
0.15,test,forecast/mse,0.45113834738731384
0.15,test,forecast/rmse,0.6716683313863426
0.15,test,forecast/mae,0.47587865591049194
0.2,test,forecast/mse,0.4396989345550537
0.2,test,forecast/rmse,0.6630979826202563
0.2,test,forecast/mae,0.4674797058105469
0.25,test,forecast/mse,0.43009933829307556
0.25,test,forecast/rmse,0.655819592794448
0.25,test,forecast/mae,0.4606836140155792
0.3,test,forecast/mse,0.4222414493560791
0.3,test,forecast/rmse,0.649801084452834
0.3,test,forecast/mae,0.45547205209732056
0.35,test,forecast/mse,0.41602304577827454
0.35,test,forecast/rmse,0.6449984850976586
0.35,test,forecast/mae,0.4518030285835266
0.4,test,forecast/mse,0.4113422632217407
0.4,test,forecast/rmse,0.6413596987820023
0.4,test,forecast/mae,0.4495830833911896
0.45,test,forecast/mse,0.40809503197669983
0.45,test,forecast/rmse,0.6388231617409468
0.45,test,forecast/mae,0.44871824979782104
0.5,test,forecast/mse,0.4061850905418396
0.5,test,forecast/rmse,0.6373265179967327
0.5,test,forecast/mae,0.4490627646446228
0.55,test,forecast/mse,0.4055195152759552
0.55,test,forecast/rmse,0.6368041420059666
0.55,test,forecast/mae,0.4505191147327423
0.6,test,forecast/mse,0.4060094356536865
0.6,test,forecast/rmse,0.6371886970542451
0.6,test,forecast/mae,0.4529365301132202
0.65,test,forecast/mse,0.40756896138191223
0.65,test,forecast/rmse,0.6384112791781739
0.65,test,forecast/mae,0.45616015791893005
0.7,test,forecast/mse,0.4101196527481079
0.7,test,forecast/rmse,0.6404058500264562
0.7,test,forecast/mae,0.46008211374282837
0.75,test,forecast/mse,0.4135875403881073
0.75,test,forecast/rmse,0.6431077206721338
0.75,test,forecast/mae,0.46457725763320923
0.8,test,forecast/mse,0.41789889335632324
0.8,test,forecast/rmse,0.6464509984185369
0.8,test,forecast/mae,0.46954312920570374
